"GeneID" "Cluster"
"187" "YBR239C" "cluster2"
"188" "YBR240C" "cluster3"
"189" "YBR242W" "cluster2"
"190" "YBR243C" "cluster2"
"191" "YBR245C" "cluster2"
"192" "YBR248C" "cluster4"
"193" "YBR249C" "cluster7"
"194" "YBR252W" "cluster4"
"195" "YBR255W" "cluster2"
"196" "YBR258C" "cluster2"
"197" "YBR259W" "cluster2"
"198" "YBR263W" "cluster2"
"199" "YBR267W" "cluster4"
"200" "YBR268W" "cluster2"
"201" "YBR270C" "cluster6"
"202" "YBR275C" "cluster2"
"203" "YBR278W" "cluster6"
"204" "YBR281C" "cluster2"
"205" "YBR284W" "cluster3"
"206" "YBR287W" "cluster3"
"207" "YBR293W" "cluster6"
"208" "YBR294W" "cluster3"
"209" "YBR295W" "cluster6"
"210" "YBR297W" "cluster3"
"211" "YCL001W" "cluster2"
"212" "YCL002C" "cluster2"
"213" "YCL004W" "cluster2"
"214" "YCL005W" "cluster2"
"215" "YCL005W-A" "cluster5"
"216" "YCL008C" "cluster6"
"217" "YCL009C" "cluster3"
"218" "YCL014W" "cluster2"
"219" "YCL016C" "cluster2"
"220" "YCL021W-A" "cluster3"
"221" "YCL024W" "cluster2"
"222" "YCL025C" "cluster3"
"223" "YCL026C-B" "cluster5"
"224" "YCL027W" "cluster3"
"225" "YCL029C" "cluster2"
"226" "YCL030C" "cluster3"
"227" "YCL033C" "cluster3"
"228" "YCL034W" "cluster6"
"229" "YCL040W" "cluster8"
"230" "YCL043C" "cluster6"
"231" "YCL044C" "cluster6"
"232" "YCL045C" "cluster2"
"233" "YCL047C" "cluster2"
"234" "YCL048W" "cluster8"
"235" "YCL049C" "cluster6"
"236" "YCL051W" "cluster6"
"237" "YCL052C" "cluster6"
"238" "YCL054W" "cluster4"
"239" "YCL055W" "cluster2"
"240" "YCL056C" "cluster2"
"241" "YCL061C" "cluster2"
"242" "YCL063W" "cluster2"
"243" "YCL064C" "cluster3"
"244" "YCL074W" "cluster1"
"245" "YCL075W" "cluster1"
"246" "YCL076W" "cluster1"
"247" "YCR005C" "cluster3"
"248" "YCR007C" "cluster6"
"249" "YCR009C" "cluster2"
"250" "YCR011C" "cluster6"
"251" "YCR019W" "cluster2"
"252" "YCR020C" "cluster6"
"253" "YCR020C-A" "cluster2"
"254" "YCR024C" "cluster2"
"255" "YCR024C-A" "cluster7"
"256" "YCR026C" "cluster2"
"257" "YCR027C" "cluster2"
"258" "YCR030C" "cluster6"
"259" "YCR034W" "cluster4"
"260" "YCR036W" "cluster2"
"261" "YCR038C" "cluster6"
"262" "YCR042C" "cluster2"
"263" "YCR044C" "cluster2"
"264" "YCR045W-A" "cluster9"
"265" "YCR048W" "cluster7"
"266" "YCR057C" "cluster4"
"267" "YCR059C" "cluster2"
"268" "YCR063W" "cluster3"
"269" "YCR065W" "cluster2"
"270" "YCR073C" "cluster2"
"271" "YCR073W-A" "cluster6"
"272" "YCR075C" "cluster6"
"273" "YCR076C" "cluster6"
"274" "YCR081W" "cluster6"
"275" "YCR084C" "cluster2"
"276" "YCR086W" "cluster2"
"277" "YCR087C-A" "cluster9"
"278" "YCR088W" "cluster6"
"279" "YCR089W" "cluster6"
"280" "YCR090C" "cluster2"
"281" "YCR092C" "cluster2"
"282" "YCR099C" "cluster3"
"283" "YCR100C" "cluster3"
"284" "YCR101C" "cluster3"
"285" "YCR102C" "cluster3"
"286" "YDL003W" "cluster2"
"287" "YDL005C" "cluster2"
"288" "YDL007W" "cluster2"
"289" "YDL008W" "cluster2"
"290" "YDL015C" "cluster2"
"291" "YDL018C" "cluster6"
"292" "YDL019C" "cluster6"
"293" "YDL020C" "cluster6"
"294" "YDL021W" "cluster8"
"295" "YDL022W" "cluster3"
"296" "YDL025C" "cluster6"
"297" "YDL028C" "cluster2"
"298" "YDL029W" "cluster2"
"299" "YDL044C" "cluster2"
"300" "YDL045C" "cluster2"
"301" "YDL049C" "cluster3"
"302" "YDL051W" "cluster4"
"303" "YDL052C" "cluster2"
"304" "YDL054C" "cluster6"
"305" "YDL055C" "cluster7"
"306" "YDL057W" "cluster6"
"307" "YDL059C" "cluster6"
"308" "YDL064W" "cluster2"
"309" "YDL065C" "cluster2"
"310" "YDL066W" "cluster6"
"311" "YDL070W" "cluster2"
"312" "YDL072C" "cluster6"
"313" "YDL073W" "cluster2"
"314" "YDL076C" "cluster2"
"315" "YDL081C" "cluster4"
"316" "YDL084W" "cluster2"
"317" "YDL085W" "cluster8"
"318" "YDL090C" "cluster2"
"319" "YDL091C" "cluster6"
"320" "YDL093W" "cluster2"
"321" "YDL095W" "cluster2"
"322" "YDL097C" "cluster2"
"323" "YDL098C" "cluster2"
"324" "YDL100C" "cluster2"
"325" "YDL101C" "cluster2"
"326" "YDL102W" "cluster2"
"327" "YDL103C" "cluster2"
"328" "YDL105W" "cluster2"
"329" "YDL107W" "cluster6"
"330" "YDL109C" "cluster6"
"331" "YDL111C" "cluster2"
"332" "YDL115C" "cluster6"
"333" "YDL116W" "cluster2"
"334" "YDL119C" "cluster2"
"335" "YDL120W" "cluster2"
"336" "YDL121C" "cluster4"
"337" "YDL122W" "cluster2"
"338" "YDL123W" "cluster3"
"339" "YDL124W" "cluster3"
"340" "YDL125C" "cluster6"
"341" "YDL127W" "cluster2"
"342" "YDL132W" "cluster2"
"343" "YDL133W" "cluster2"
"344" "YDL134C" "cluster2"
"345" "YDL135C" "cluster2"
"346" "YDL137W" "cluster6"
"347" "YDL138W" "cluster2"
"348" "YDL140C" "cluster2"
"349" "YDL146W" "cluster6"
"350" "YDL154W" "cluster6"
"351" "YDL155W" "cluster2"
"352" "YDL157C" "cluster4"
"353" "YDL164C" "cluster2"
"354" "YDL165W" "cluster2"
"355" "YDL166C" "cluster4"
"356" "YDL168W" "cluster2"
"357" "YDL169C" "cluster8"
"358" "YDL171C" "cluster7"
"359" "YDL174C" "cluster6"
"360" "YDL178W" "cluster2"
"361" "YDL185W" "cluster7"
"362" "YDL188C" "cluster2"
"363" "YDL189W" "cluster2"
"364" "YDL190C" "cluster2"
"365" "YDL193W" "cluster2"
"366" "YDL194W" "cluster6"
"367" "YDL195W" "cluster2"
"368" "YDL197C" "cluster6"
"369" "YDL198C" "cluster6"
"370" "YDL204W" "cluster8"
"371" "YDL206W" "cluster6"
"372" "YDL209C" "cluster2"
"373" "YDL211C" "cluster2"
"374" "YDL213C" "cluster4"
"375" "YDL214C" "cluster8"
"376" "YDL219W" "cluster2"
"377" "YDL220C" "cluster6"
"378" "YDL222C" "cluster8"
"379" "YDL223C" "cluster8"
"380" "YDL225W" "cluster2"
"381" "YDL226C" "cluster2"
"382" "YDL227C" "cluster7"
"383" "YDL229W" "cluster10"
"384" "YDL234C" "cluster6"
"385" "YDL237W" "cluster2"
"386" "YDL238C" "cluster3"
"387" "YDL241W" "cluster7"
"388" "YDL243C" "cluster3"
"389" "YDR001C" "cluster6"
"390" "YDR002W" "cluster2"
"391" "YDR006C" "cluster2"
"392" "YDR007W" "cluster3"
"393" "YDR009W" "cluster3"
"394" "YDR014W-A" "cluster1"
"395" "YDR016C" "cluster6"
"396" "YDR017C" "cluster2"
"397" "YDR020C" "cluster2"
"398" "YDR022C" "cluster6"
"399" "YDR026C" "cluster2"
"400" "YDR027C" "cluster2"
"401" "YDR028C" "cluster6"
"402" "YDR034C-D" "cluster5"
"403" "YDR035W" "cluster6"
"404" "YDR037W" "cluster4"
"405" "YDR041W" "cluster2"
"406" "YDR042C" "cluster3"
"407" "YDR043C" "cluster6"
"408" "YDR045C" "cluster4"
"409" "YDR046C" "cluster6"
"410" "YDR049W" "cluster2"
"411" "YDR050C" "cluster7"
"412" "YDR055W" "cluster3"
"413" "YDR057W" "cluster2"
"414" "YDR059C" "cluster3"
"415" "YDR065W" "cluster2"
"416" "YDR067C" "cluster2"
"417" "YDR068W" "cluster2"
"418" "YDR069C" "cluster6"
"419" "YDR070C" "cluster8"
"420" "YDR072C" "cluster2"
"421" "YDR074W" "cluster3"
"422" "YDR076W" "cluster6"
"423" "YDR084C" "cluster2"
"424" "YDR085C" "cluster3"
"425" "YDR086C" "cluster2"
"426" "YDR087C" "cluster4"
"427" "YDR089W" "cluster6"
"428" "YDR091C" "cluster4"
"429" "YDR097C" "cluster2"
"430" "YDR098C" "cluster2"
"431" "YDR100W" "cluster3"
"432" "YDR103W" "cluster2"
"433" "YDR106W" "cluster3"
"434" "YDR108W" "cluster2"
"435" "YDR109C" "cluster2"
"436" "YDR110W" "cluster2"
"437" "YDR113C" "cluster2"
"438" "YDR116C" "cluster2"
"439" "YDR117C" "cluster2"
"440" "YDR119W-A" "cluster8"
"441" "YDR121W" "cluster2"
"442" "YDR124W" "cluster6"
"443" "YDR126W" "cluster6"
"444" "YDR127W" "cluster7"
"445" "YDR129C" "cluster2"
"446" "YDR130C" "cluster2"
"447" "YDR133C" "cluster1"
"448" "YDR135C" "cluster2"
"449" "YDR144C" "cluster4"
"450" "YDR148C" "cluster6"
"451" "YDR150W" "cluster2"
"452" "YDR151C" "cluster2"
"453" "YDR153C" "cluster2"
"454" "YDR158W" "cluster7"
"455" "YDR160W" "cluster2"
"456" "YDR163W" "cluster2"
"457" "YDR164C" "cluster2"
"458" "YDR169C" "cluster6"
"459" "YDR171W" "cluster8"
"460" "YDR173C" "cluster6"
"461" "YDR174W" "cluster2"
