"GeneID" "Cluster" "Name"
"3581" "YJR151W-A" "insignificant" ""
"3582" "YJR152W" "insignificant" "DAL5"
"3583" "YJR153W" "cluster2" "PGU1"
"3584" "YJR154W" "cluster2" ""
"3585" "YJR155W" "cluster2" "AAD10"
"3586" "YJR156C" "insignificant" "THI11"
"3587" "YJR157W" "insignificant" ""
"3588" "YJR159W" "insignificant" "SOR1"
"3589" "YJR160C" "insignificant" "MPH3"
"3590" "YJR161C" "cluster2" "COS5"
"3591" "YJR162C" "insignificant" ""
"3592" "YKL001C" "cluster5" "MET14"
"3593" "YKL002W" "cluster1" "DID4"
"3594" "YKL003C" "insignificant" "MRP17"
"3595" "YKL004W" "insignificant" "AUR1"
"3596" "YKL005C" "insignificant" "BYE1"
"3597" "YKL006C-A" "insignificant" "SFT1"
"3598" "YKL006W" "insignificant" "RPL14A"
"3599" "YKL007W" "cluster1" "CAP1"
"3600" "YKL008C" "cluster3" "LAC1"
"3601" "YKL009W" "insignificant" "MRT4"
"3602" "YKL010C" "cluster1" "UFD4"
"3603" "YKL011C" "insignificant" "CCE1"
"3604" "YKL012W" "insignificant" "PRP40"
"3605" "YKL013C" "cluster1" "ARC19"
"3606" "YKL014C" "cluster7" "URB1"
"3607" "YKL015W" "cluster3" "PUT3"
"3608" "YKL016C" "cluster1" "ATP7"
"3609" "YKL017C" "insignificant" "HCS1"
"3610" "YKL018C-A" "insignificant" ""
"3611" "YKL018W" "insignificant" "SWD2"
"3612" "YKL019W" "insignificant" "RAM2"
"3613" "YKL020C" "insignificant" "SPT23"
"3614" "YKL021C" "insignificant" "MAK11"
"3615" "YKL022C" "cluster1" "CDC16"
"3616" "YKL023C-A" "cluster5" ""
"3617" "YKL023W" "insignificant" ""
"3618" "YKL024C" "cluster3" "URA6"
"3619" "YKL025C" "insignificant" "PAN3"
"3620" "YKL026C" "cluster6" "GPX1"
"3621" "YKL027W" "cluster3" "TCD2"
"3622" "YKL028W" "insignificant" "TFA1"
"3623" "YKL029C" "insignificant" "MAE1"
"3624" "YKL030W" "insignificant" ""
"3625" "YKL031W" "insignificant" ""
"3626" "YKL032C" "insignificant" "IXR1"
"3627" "YKL033W" "insignificant" "TTI1"
"3628" "YKL033W-A" "insignificant" ""
"3629" "YKL034W" "insignificant" "TUL1"
"3630" "YKL035W" "cluster2" "UGP1"
"3631" "YKL036C" "insignificant" ""
"3632" "YKL037W" "insignificant" "AIM26"
"3633" "YKL038W" "cluster1" "RGT1"
"3634" "YKL039W" "cluster1" "PTM1"
"3635" "YKL040C" "insignificant" "NFU1"
"3636" "YKL041W" "insignificant" "VPS24"
"3637" "YKL042W" "cluster1" "SPC42"
"3638" "YKL043W" "insignificant" "PHD1"
"3639" "YKL044W" "insignificant" "MMO1"
"3640" "YKL045W" "cluster3" "PRI2"
"3641" "YKL046C" "insignificant" "DCW1"
"3642" "YKL047W" "insignificant" "ANR2"
"3643" "YKL048C" "cluster3" "ELM1"
"3644" "YKL049C" "cluster1" "CSE4"
"3645" "YKL050C" "cluster1" ""
"3646" "YKL051W" "insignificant" "SFK1"
"3647" "YKL052C" "cluster1" "ASK1"
"3648" "YKL053C-A" "cluster1" "MDM35"
"3649" "YKL053W" "insignificant" ""
"3650" "YKL054C" "insignificant" "DEF1"
"3651" "YKL055C" "insignificant" "OAR1"
"3652" "YKL056C" "insignificant" "TMA19"
"3653" "YKL057C" "insignificant" "NUP120"
"3654" "YKL058W" "cluster3" "TOA2"
"3655" "YKL059C" "cluster1" "MPE1"
"3656" "YKL060C" "insignificant" "FBA1"
"3657" "YKL061W" "insignificant" "BLI1"
"3658" "YKL062W" "cluster2" "MSN4"
"3659" "YKL063C" "cluster3" ""
"3660" "YKL064W" "cluster1" "MNR2"
"3661" "YKL065C" "insignificant" "YET1"
"3662" "YKL065W-A" "insignificant" ""
"3663" "YKL066W" "insignificant" ""
"3664" "YKL067W" "cluster2" "YNK1"
"3665" "YKL068W" "insignificant" "NUP100"
"3666" "YKL068W-A" "cluster5" ""
"3667" "YKL069W" "insignificant" ""
"3668" "YKL070W" "insignificant" ""
"3669" "YKL071W" "cluster1" ""
"3670" "YKL072W" "cluster3" "STB6"
"3671" "YKL073W" "cluster3" "LHS1"
"3672" "YKL074C" "cluster3" "MUD2"
"3673" "YKL075C" "insignificant" ""
"3674" "YKL076C" "insignificant" "PSY1"
"3675" "YKL077W" "insignificant" ""
"3676" "YKL078W" "insignificant" "DHR2"
"3677" "YKL079W" "insignificant" "SMY1"
"3678" "YKL080W" "insignificant" "VMA5"
"3679" "YKL081W" "insignificant" "TEF4"
"3680" "YKL082C" "insignificant" "RRP14"
"3681" "YKL083W" "insignificant" ""
"3682" "YKL084W" "cluster1" "HOT13"
"3683" "YKL085W" "cluster2" "MDH1"
"3684" "YKL086W" "cluster2" "SRX1"
"3685" "YKL087C" "insignificant" "CYT2"
"3686" "YKL088W" "insignificant" "CAB3"
"3687" "YKL089W" "insignificant" "MIF2"
"3688" "YKL090W" "insignificant" "CUE2"
"3689" "YKL091C" "insignificant" ""
"3690" "YKL092C" "cluster3" "BUD2"
"3691" "YKL093W" "cluster2" "MBR1"
"3692" "YKL094W" "insignificant" "YJU3"
"3693" "YKL095W" "cluster1" "YJU2"
"3694" "YKL096C-B" "insignificant" ""
"3695" "YKL096W" "cluster4" "CWP1"
"3696" "YKL096W-A" "insignificant" "CWP2"
"3697" "YKL097C" "insignificant" ""
"3698" "YKL098W" "cluster1" "MTC2"
"3699" "YKL099C" "insignificant" "UTP11"
"3700" "YKL100C" "insignificant" "YPF1"
"3701" "YKL100W-A" "insignificant" ""
"3702" "YKL101W" "cluster3" "HSL1"
"3703" "YKL102C" "insignificant" ""
"3704" "YKL103C" "cluster2" "APE1"
"3705" "YKL104C" "cluster1" "GFA1"
"3706" "YKL105C" "insignificant" "SEG2"
"3707" "YKL106C-A" "insignificant" ""
"3708" "YKL106W" "cluster3" "AAT1"
"3709" "YKL107W" "insignificant" ""
"3710" "YKL108W" "cluster3" "SLD2"
"3711" "YKL109W" "cluster2" "HAP4"
"3712" "YKL110C" "cluster3" "KTI12"
"3713" "YKL111C" "insignificant" ""
"3714" "YKL112W" "cluster1" "ABF1"
"3715" "YKL113C" "cluster3" "RAD27"
"3716" "YKL114C" "insignificant" "APN1"
"3717" "YKL115C" "insignificant" ""
"3718" "YKL116C" "insignificant" "PRR1"
"3719" "YKL117W" "insignificant" "SBA1"
"3720" "YKL118W" "insignificant" ""
"3721" "YKL119C" "insignificant" "VPH2"
"3722" "YKL120W" "insignificant" "OAC1"
"3723" "YKL121W" "cluster1" "DGR2"
"3724" "YKL122C" "insignificant" "SRP21"
"3725" "YKL124W" "cluster2" "SSH4"
"3726" "YKL125W" "insignificant" "RRN3"
"3727" "YKL126W" "cluster1" "YPK1"
"3728" "YKL127W" "cluster3" "PGM1"
"3729" "YKL128C" "insignificant" "PMU1"
"3730" "YKL129C" "cluster1" "MYO3"
"3731" "YKL130C" "insignificant" "SHE2"
"3732" "YKL131W" "insignificant" ""
"3733" "YKL132C" "insignificant" "RMA1"
"3734" "YKL133C" "insignificant" ""
"3735" "YKL134C" "cluster1" "OCT1"
"3736" "YKL135C" "insignificant" "APL2"
"3737" "YKL136W" "insignificant" ""
"3738" "YKL137W" "insignificant" "CMC1"
"3739" "YKL138C" "insignificant" "MRPL31"
"3740" "YKL138C-A" "cluster1" "HSK3"
"3741" "YKL139W" "insignificant" "CTK1"
"3742" "YKL140W" "insignificant" "TGL1"
"3743" "YKL141W" "insignificant" "SDH3"
"3744" "YKL142W" "cluster2" "MRP8"
"3745" "YKL143W" "insignificant" "LTV1"
"3746" "YKL144C" "cluster3" "RPC25"
"3747" "YKL145W" "insignificant" "RPT1"
"3748" "YKL146W" "cluster1" "AVT3"
"3749" "YKL147C" "insignificant" ""
"3750" "YKL148C" "insignificant" "SDH1"
"3751" "YKL149C" "cluster3" "DBR1"
"3752" "YKL150W" "insignificant" "MCR1"
"3753" "YKL151C" "insignificant" "NNR2"
"3754" "YKL152C" "insignificant" "GPM1"
"3755" "YKL153W" "insignificant" ""
"3756" "YKL154W" "insignificant" "SRP102"
"3757" "YKL155C" "insignificant" "RSM22"
"3758" "YKL156C-A" "insignificant" ""
"3759" "YKL156W" "cluster7" "RPS27A"
"3760" "YKL157W" "cluster1" "APE2"
"3761" "YKL159C" "cluster1" "RCN1"
"3762" "YKL160W" "cluster3" "ELF1"
"3763" "YKL161C" "insignificant" "KDX1"
"3764" "YKL162C" "insignificant" ""
"3765" "YKL162C-A" "insignificant" ""
"3766" "YKL163W" "insignificant" "PIR3"
"3767" "YKL164C" "insignificant" "PIR1"
"3768" "YKL165C" "cluster3" "MCD4"
"3769" "YKL165C-A" "insignificant" ""
"3770" "YKL166C" "insignificant" "TPK3"
"3771" "YKL167C" "insignificant" "MRP49"
"3772" "YKL168C" "insignificant" "KKQ8"
"3773" "YKL169C" "insignificant" ""
"3774" "YKL170W" "cluster4" "MRPL38"
"3775" "YKL171W" "cluster1" "NNK1"
"3776" "YKL172W" "insignificant" "EBP2"
"3777" "YKL173W" "insignificant" "SNU114"
"3778" "YKL174C" "insignificant" "TPO5"
"3779" "YKL175W" "insignificant" "ZRT3"
"3780" "YKL176C" "insignificant" "LST4"
"3781" "YKL177W" "insignificant" ""
"3782" "YKL178C" "insignificant" "STE3"
"3783" "YKL179C" "insignificant" "COY1"
"3784" "YKL180W" "insignificant" "RPL17A"
"3785" "YKL181W" "insignificant" "PRS1"
"3786" "YKL182W" "cluster5" "FAS1"
"3787" "YKL183C-A" "insignificant" ""
"3788" "YKL183W" "cluster3" "LOT5"
"3789" "YKL184W" "cluster3" "SPE1"
"3790" "YKL185W" "cluster1" "ASH1"
"3791" "YKL186C" "insignificant" "MTR2"
"3792" "YKL187C" "cluster2" "FAT3"
"3793" "YKL188C" "cluster2" "PXA2"
"3794" "YKL189W" "cluster1" "HYM1"
"3795" "YKL190W" "insignificant" "CNB1"
"3796" "YKL191W" "cluster7" "DPH2"
"3797" "YKL192C" "insignificant" "ACP1"
"3798" "YKL193C" "insignificant" "SDS22"
"3799" "YKL194C" "insignificant" "MST1"
"3800" "YKL195W" "insignificant" "MIA40"
"3801" "YKL196C" "insignificant" "YKT6"
"3802" "YKL197C" "insignificant" "PEX1"
"3803" "YKL198C" "insignificant" "PTK1"
"3804" "YKL201C" "cluster1" "MNN4"
"3805" "YKL202W" "insignificant" ""
"3806" "YKL203C" "cluster1" "TOR2"
"3807" "YKL204W" "cluster1" "EAP1"
"3808" "YKL205W" "cluster3" "LOS1"
"3809" "YKL206C" "cluster1" "ADD66"
"3810" "YKL207W" "insignificant" "EMC3"
"3811" "YKL208W" "cluster1" "CBT1"
"3812" "YKL209C" "cluster1" "STE6"
"3813" "YKL210W" "insignificant" "UBA1"
"3814" "YKL211C" "insignificant" "TRP3"
"3815" "YKL212W" "insignificant" "SAC1"
"3816" "YKL213C" "cluster1" "DOA1"
"3817" "YKL214C" "insignificant" "YRA2"
"3818" "YKL215C" "cluster1" "OXP1"
"3819" "YKL216W" "cluster7" "URA1"
"3820" "YKL217W" "insignificant" "JEN1"
"3821" "YKL218C" "cluster1" "SRY1"
"3822" "YKL219W" "cluster3" "COS9"
"3823" "YKL220C" "insignificant" "FRE2"
"3824" "YKL221W" "insignificant" "MCH2"
"3825" "YKL222C" "insignificant" ""
"3826" "YKL223W" "insignificant" ""
"3827" "YKL224C" "insignificant" "PAU16"
"3828" "YKL225W" "insignificant" ""
"3829" "YKR001C" "insignificant" "VPS1"
"3830" "YKR002W" "insignificant" "PAP1"
"3831" "YKR003W" "cluster1" "OSH6"
"3832" "YKR004C" "insignificant" "ECM9"
"3833" "YKR005C" "insignificant" ""
"3834" "YKR006C" "cluster3" "MRPL13"
"3835" "YKR007W" "insignificant" "MEH1"
"3836" "YKR008W" "insignificant" "RSC4"
"3837" "YKR009C" "cluster2" "FOX2"
"3838" "YKR010C" "cluster3" "TOF2"
"3839" "YKR011C" "cluster1" ""
"3840" "YKR012C" "insignificant" ""
"3841" "YKR013W" "insignificant" "PRY2"
"3842" "YKR014C" "insignificant" "YPT52"
"3843" "YKR015C" "cluster1" ""
"3844" "YKR016W" "insignificant" "MIC60"
"3845" "YKR017C" "insignificant" "HEL1"
"3846" "YKR018C" "insignificant" ""
"3847" "YKR019C" "cluster1" "IRS4"
"3848" "YKR020W" "insignificant" "VPS51"
"3849" "YKR021W" "cluster1" "ALY1"
"3850" "YKR022C" "insignificant" "NTR2"
"3851" "YKR023W" "insignificant" ""
"3852" "YKR024C" "insignificant" "DBP7"
"3853" "YKR025W" "cluster3" "RPC37"
"3854" "YKR026C" "insignificant" "GCN3"
"3855" "YKR027W" "insignificant" "BCH2"
"3856" "YKR028W" "insignificant" "SAP190"
"3857" "YKR029C" "insignificant" "SET3"
"3858" "YKR030W" "insignificant" "GMH1"
"3859" "YKR031C" "cluster1" "SPO14"
"3860" "YKR032W" "insignificant" ""
"3861" "YKR033C" "insignificant" ""
"3862" "YKR034W" "cluster6" "DAL80"
"3863" "YKR035C" "insignificant" "OPI8"
"3864" "YKR035W-A" "insignificant" "DID2"
"3865" "YKR036C" "insignificant" "CAF4"
"3866" "YKR037C" "cluster1" "SPC34"
"3867" "YKR038C" "cluster3" "KAE1"
"3868" "YKR039W" "cluster2" "GAP1"
"3869" "YKR040C" "insignificant" ""
"3870" "YKR041W" "insignificant" ""
"3871" "YKR042W" "cluster1" "UTH1"
"3872" "YKR043C" "insignificant" "SHB17"
"3873" "YKR044W" "insignificant" "UIP5"
"3874" "YKR045C" "insignificant" ""
"3875" "YKR046C" "insignificant" "PET10"
"3876" "YKR047W" "insignificant" ""
"3877" "YKR048C" "insignificant" "NAP1"
"3878" "YKR049C" "cluster2" "FMP46"
"3879" "YKR050W" "insignificant" "TRK2"
"3880" "YKR051W" "cluster1" ""
"3881" "YKR052C" "cluster1" "MRS4"
"3882" "YKR053C" "insignificant" "YSR3"
"3883" "YKR054C" "cluster1" "DYN1"
"3884" "YKR055W" "cluster1" "RHO4"
"3885" "YKR056W" "insignificant" "TRM2"
"3886" "YKR057W" "insignificant" "RPS21A"
"3887" "YKR058W" "insignificant" "GLG1"
"3888" "YKR059W" "cluster7" "TIF1"
"3889" "YKR060W" "insignificant" "UTP30"
"3890" "YKR061W" "cluster1" "KTR2"
"3891" "YKR062W" "insignificant" "TFA2"
"3892" "YKR063C" "insignificant" "LAS1"
"3893" "YKR064W" "insignificant" "OAF3"
"3894" "YKR065C" "insignificant" "PAM17"
"3895" "YKR066C" "cluster2" "CCP1"
"3896" "YKR067W" "cluster1" "GPT2"
"3897" "YKR068C" "insignificant" "BET3"
"3898" "YKR069W" "insignificant" "MET1"
"3899" "YKR070W" "insignificant" ""
"3900" "YKR071C" "insignificant" "DRE2"
"3901" "YKR072C" "cluster3" "SIS2"
"3902" "YKR073C" "insignificant" ""
"3903" "YKR074W" "insignificant" "AIM29"
"3904" "YKR075C" "cluster2" ""
"3905" "YKR075W-A" "insignificant" ""
"3906" "YKR076W" "cluster2" "ECM4"
"3907" "YKR077W" "cluster1" "MSA2"
"3908" "YKR078W" "insignificant" ""
"3909" "YKR079C" "insignificant" "TRZ1"
"3910" "YKR080W" "insignificant" "MTD1"
"3911" "YKR081C" "insignificant" "RPF2"
"3912" "YKR082W" "insignificant" "NUP133"
"3913" "YKR083C" "cluster3" "DAD2"
"3914" "YKR084C" "insignificant" "HBS1"
"3915" "YKR085C" "insignificant" "MRPL20"
"3916" "YKR086W" "insignificant" "PRP16"
"3917" "YKR087C" "cluster1" "OMA1"
"3918" "YKR088C" "insignificant" "TVP38"
"3919" "YKR089C" "cluster1" "TGL4"
"3920" "YKR090W" "insignificant" "PXL1"
"3921" "YKR091W" "cluster2" "SRL3"
"3922" "YKR092C" "cluster7" "SRP40"
"3923" "YKR093W" "cluster5" "PTR2"
"3924" "YKR094C" "insignificant" "RPL40B"
"3925" "YKR095W" "insignificant" "MLP1"
"3926" "YKR095W-A" "insignificant" "PCC1"
"3927" "YKR096W" "insignificant" "ESL2"
"3928" "YKR097W" "insignificant" "PCK1"
"3929" "YKR098C" "cluster1" "UBP11"
"3930" "YKR099W" "insignificant" "BAS1"
"3931" "YKR100C" "insignificant" "SKG1"
"3932" "YKR101W" "insignificant" "SIR1"
"3933" "YKR102W" "insignificant" "FLO10"
"3934" "YKR103W" "insignificant" "NFT1"
"3935" "YKR104W" "insignificant" ""
"3936" "YKR105C" "insignificant" "VBA5"
"3937" "YKR106W" "insignificant" "GEX2"
"3938" "YLL001W" "insignificant" "DNM1"
"3939" "YLL002W" "cluster3" "RTT109"
"3940" "YLL003W" "insignificant" "SFI1"
"3941" "YLL004W" "insignificant" "ORC3"
"3942" "YLL005C" "insignificant" "SPO75"
"3943" "YLL006W" "cluster1" "MMM1"
"3944" "YLL006W-A" "insignificant" ""
"3945" "YLL007C" "insignificant" "LMO1"
"3946" "YLL008W" "insignificant" "DRS1"
"3947" "YLL009C" "insignificant" "COX17"
"3948" "YLL010C" "insignificant" "PSR1"
"3949" "YLL011W" "insignificant" "SOF1"
"3950" "YLL012W" "cluster5" "YEH1"
"3951" "YLL013C" "insignificant" "PUF3"
"3952" "YLL014W" "insignificant" "EMC6"
"3953" "YLL015W" "cluster1" "BPT1"
"3954" "YLL016W" "cluster1" NA
"3955" "YLL017W" "insignificant" NA
"3956" "YLL018C" "insignificant" "DPS1"
"3957" "YLL018C-A" "insignificant" "COX19"
"3958" "YLL019C" "insignificant" "KNS1"
"3959" "YLL019W-A" "insignificant" ""
"3960" "YLL020C" "insignificant" ""
"3961" "YLL021W" "cluster3" "SPA2"
"3962" "YLL022C" "cluster3" "HIF1"
"3963" "YLL023C" "insignificant" "POM33"
"3964" "YLL024C" "cluster5" "SSA2"
"3965" "YLL025W" "insignificant" "PAU17"
"3966" "YLL026W" "insignificant" "HSP104"
"3967" "YLL027W" "insignificant" "ISA1"
"3968" "YLL028W" "cluster2" "TPO1"
"3969" "YLL029W" "cluster1" "FRA1"
"3970" "YLL030C" "insignificant" "RRT7"
"3971" "YLL031C" "insignificant" "GPI13"
"3972" "YLL032C" "insignificant" ""
"3973" "YLL033W" "insignificant" "IRC19"
"3974" "YLL034C" "insignificant" "RIX7"
"3975" "YLL035W" "cluster3" "GRC3"
"3976" "YLL036C" "insignificant" "PRP19"
"3977" "YLL037W" "insignificant" ""
"3978" "YLL038C" "insignificant" "ENT4"
"3979" "YLL039C" "insignificant" "UBI4"
"3980" "YLL040C" "insignificant" "VPS13"
"3981" "YLL041C" "insignificant" "SDH2"
"3982" "YLL042C" "insignificant" "ATG10"
"3983" "YLL043W" "cluster3" "FPS1"
"3984" "YLL044W" "insignificant" ""
"3985" "YLL045C" "insignificant" "RPL8B"
"3986" "YLL046C" "insignificant" "RNP1"
"3987" "YLL047W" "insignificant" ""
"3988" "YLL048C" "insignificant" "YBT1"
"3989" "YLL049W" "insignificant" "LDB18"
"3990" "YLL050C" "cluster5" "COF1"
"3991" "YLL051C" "insignificant" "FRE6"
"3992" "YLL052C" "insignificant" "AQY2"
"3993" "YLL053C" "insignificant" ""
"3994" "YLL054C" "cluster1" ""
"3995" "YLL055W" "cluster2" "YCT1"
"3996" "YLL056C" "insignificant" ""
"3997" "YLL057C" "cluster2" "JLP1"
"3998" "YLL058W" "insignificant" ""
"3999" "YLL059C" "insignificant" ""
"4000" "YLL060C" "cluster2" "GTT2"
"4001" "YLL061W" "insignificant" "MMP1"
"4002" "YLL062C" "insignificant" "MHT1"
"4003" "YLL063C" "cluster1" "AYT1"
"4004" "YLL064C" "insignificant" "PAU18"
"4005" "YLL065W" "insignificant" ""
"4006" "YLL066C" "insignificant" ""
"4007" "YLL066W-B" "insignificant" ""
"4008" "YLL067C" "insignificant" ""
"4009" "YLR001C" "cluster1" ""
"4010" "YLR002C" "cluster7" "NOC3"
"4011" "YLR003C" "cluster7" "CMS1"
"4012" "YLR004C" "insignificant" "THI73"
"4013" "YLR005W" "cluster1" "SSL1"
"4014" "YLR006C" "cluster1" "SSK1"
"4015" "YLR007W" "insignificant" "NSE1"
"4016" "YLR008C" "insignificant" "PAM18"
"4017" "YLR009W" "cluster7" "RLP24"
"4018" "YLR010C" "insignificant" "TEN1"
"4019" "YLR011W" "insignificant" "LOT6"
"4020" "YLR012C" "insignificant" ""
"4021" "YLR013W" "insignificant" "GAT3"
"4022" "YLR014C" "insignificant" "PPR1"
"4023" "YLR015W" "insignificant" "BRE2"
"4024" "YLR016C" "insignificant" "PML1"
"4025" "YLR017W" "cluster7" "MEU1"
"4026" "YLR018C" "cluster3" "POM34"
"4027" "YLR019W" "cluster1" "PSR2"
"4028" "YLR020C" "insignificant" "YEH2"
"4029" "YLR021W" "cluster3" "IRC25"
"4030" "YLR022C" "cluster3" "SDO1"
"4031" "YLR023C" "insignificant" "IZH3"
"4032" "YLR024C" "cluster1" "UBR2"
"4033" "YLR025W" "insignificant" "SNF7"
"4034" "YLR026C" "insignificant" "SED5"
"4035" "YLR027C" "cluster3" "AAT2"
"4036" "YLR028C" "insignificant" "ADE16"
"4037" "YLR029C" "insignificant" "RPL15A"
"4038" "YLR030W" "insignificant" ""
"4039" "YLR031W" "insignificant" ""
"4040" "YLR032W" "cluster3" "RAD5"
"4041" "YLR033W" "insignificant" "RSC58"
"4042" "YLR034C" "insignificant" "SMF3"
"4043" "YLR035C" "insignificant" "MLH2"
"4044" "YLR035C-A" "insignificant" NA
"4045" "YLR036C" "insignificant" ""
"4046" "YLR037C" "cluster2" "PAU23"
"4047" "YLR038C" "insignificant" "COX12"
"4048" "YLR039C" "insignificant" "RIC1"
"4049" "YLR040C" "cluster5" "AFB1"
"4050" "YLR041W" "insignificant" ""
"4051" "YLR042C" "cluster5" ""
"4052" "YLR043C" "cluster5" "TRX1"
"4053" "YLR044C" "cluster5" "PDC1"
"4054" "YLR045C" "cluster3" "STU2"
"4055" "YLR046C" "insignificant" ""
"4056" "YLR047C" "insignificant" "FRE8"
"4057" "YLR048W" "cluster7" "RPS0B"
"4058" "YLR049C" "insignificant" ""
"4059" "YLR050C" "cluster1" ""
"4060" "YLR051C" "insignificant" "FCF2"
"4061" "YLR052W" "insignificant" "IES3"
"4062" "YLR053C" "insignificant" ""
"4063" "YLR054C" "cluster6" "OSW2"
"4064" "YLR055C" "insignificant" "SPT8"
"4065" "YLR056W" "cluster5" "ERG3"
"4066" "YLR057W" "insignificant" "MNL2"
"4067" "YLR058C" "insignificant" "SHM2"
"4068" "YLR059C" "insignificant" "REX2"
"4069" "YLR060W" "insignificant" "FRS1"
"4070" "YLR061W" "insignificant" "RPL22A"
"4071" "YLR062C" "insignificant" "BUD28"
"4072" "YLR063W" "insignificant" "BMT6"
"4073" "YLR064W" "insignificant" "PER33"
"4074" "YLR065C" "insignificant" "ENV10"
"4075" "YLR066W" "insignificant" "SPC3"
"4076" "YLR067C" "insignificant" "PET309"
"4077" "YLR068W" "insignificant" "FYV7"
"4078" "YLR069C" "insignificant" "MEF1"
"4079" "YLR070C" "insignificant" "XYL2"
"4080" "YLR071C" "insignificant" "RGR1"
"4081" "YLR072W" "insignificant" "LAM6"
"4082" "YLR073C" "insignificant" "RFU1"
"4083" "YLR074C" "cluster7" "BUD20"
"4084" "YLR075W" "insignificant" "RPL10"
"4085" "YLR076C" "insignificant" ""
"4086" "YLR077W" "cluster1" "FMP25"
"4087" "YLR078C" "cluster3" "BOS1"
"4088" "YLR079W" "cluster1" "SIC1"
"4089" "YLR080W" "cluster2" "EMP46"
"4090" "YLR081W" "insignificant" "GAL2"
"4091" "YLR082C" "insignificant" "SRL2"
"4092" "YLR083C" "insignificant" "EMP70"
"4093" "YLR084C" "cluster3" "RAX2"
"4094" "YLR085C" "insignificant" "ARP6"
"4095" "YLR086W" "cluster3" "SMC4"
"4096" "YLR087C" "insignificant" "CSF1"
"4097" "YLR088W" "cluster3" "GAA1"
"4098" "YLR089C" "insignificant" "ALT1"
"4099" "YLR090W" "insignificant" "XDJ1"
"4100" "YLR091W" "insignificant" "GEP5"
"4101" "YLR092W" "insignificant" "SUL2"
"4102" "YLR093C" "insignificant" "NYV1"
"4103" "YLR094C" "insignificant" "GIS3"
"4104" "YLR095C" "cluster3" "IOC2"
"4105" "YLR096W" "insignificant" "KIN2"
"4106" "YLR097C" "cluster1" "HRT3"
"4107" "YLR098C" "insignificant" "CHA4"
"4108" "YLR099C" "insignificant" "ICT1"
"4109" "YLR099W-A" "insignificant" "MIM2"
"4110" "YLR100W" "cluster5" "ERG27"
"4111" "YLR101C" "insignificant" ""
"4112" "YLR102C" "cluster1" "APC9"
"4113" "YLR103C" "cluster3" "CDC45"
"4114" "YLR104W" "cluster3" "LCL2"
"4115" "YLR105C" "insignificant" "SEN2"
"4116" "YLR106C" "insignificant" "MDN1"
"4117" "YLR107W" "cluster1" "REX3"
"4118" "YLR108C" "cluster2" ""
"4119" "YLR109W" "insignificant" "AHP1"
"4120" "YLR110C" "cluster5" "CCW12"
"4121" "YLR111W" "insignificant" ""
"4122" "YLR112W" "insignificant" ""
"4123" "YLR113W" "cluster1" "HOG1"
"4124" "YLR114C" "cluster3" "AVL9"
"4125" "YLR115W" "insignificant" "CFT2"
"4126" "YLR116W" "cluster1" "MSL5"
"4127" "YLR117C" "insignificant" "CLF1"
"4128" "YLR118C" "insignificant" ""
"4129" "YLR119W" "insignificant" "SRN2"
"4130" "YLR120C" "cluster2" "YPS1"
"4131" "YLR120W-A" "insignificant" ""
"4132" "YLR121C" "insignificant" "YPS3"
"4133" "YLR122C" "insignificant" ""
"4134" "YLR123C" "insignificant" ""
"4135" "YLR124W" "insignificant" ""
"4136" "YLR125W" "insignificant" ""
"4137" "YLR126C" "cluster1" ""
"4138" "YLR127C" "cluster3" "APC2"
"4139" "YLR128W" "cluster1" "DCN1"
"4140" "YLR129W" "insignificant" "DIP2"
"4141" "YLR130C" "cluster3" "ZRT2"
"4142" "YLR131C" "insignificant" "ACE2"
"4143" "YLR132C" "insignificant" "USB1"
"4144" "YLR133W" "cluster1" "CKI1"
"4145" "YLR134W" "insignificant" "PDC5"
"4146" "YLR135W" "cluster1" "SLX4"
"4147" "YLR136C" "insignificant" "TIS11"
"4148" "YLR137W" "cluster1" "RKM5"
"4149" "YLR138W" "cluster3" "NHA1"
"4150" "YLR139C" "cluster1" "SLS1"
"4151" "YLR140W" "insignificant" ""
"4152" "YLR141W" "insignificant" "RRN5"
"4153" "YLR142W" "cluster2" "PUT1"
"4154" "YLR143W" "cluster3" "DPH6"
"4155" "YLR144C" "cluster1" "ACF2"
"4156" "YLR145W" "cluster3" "RMP1"
"4157" "YLR146C" "cluster3" "SPE4"
"4158" "YLR146W-A" "insignificant" ""
"4159" "YLR147C" "insignificant" "SMD3"
"4160" "YLR148W" "insignificant" "PEP3"
"4161" "YLR149C" "cluster6" ""
"4162" "YLR149C-A" "insignificant" ""
"4163" "YLR150W" "insignificant" "STM1"
"4164" "YLR151C" "cluster2" "PCD1"
"4165" "YLR152C" "insignificant" ""
"4166" "YLR153C" "insignificant" "ACS2"
"4167" "YLR154C" "cluster3" "RNH203"
"4168" "YLR154C-H" "insignificant" ""
"4169" "YLR154W-A" "insignificant" ""
"4170" "YLR154W-E" "insignificant" ""
"4171" "YLR157C-B" "insignificant" NA
"4172" "YLR162W" "insignificant" ""
"4173" "YLR162W-A" "insignificant" "RRT15"
"4174" "YLR163C" "insignificant" "MAS1"
"4175" "YLR163W-A" "insignificant" ""
"4176" "YLR164W" "insignificant" "SHH4"
"4177" "YLR165C" "insignificant" "PUS5"
"4178" "YLR166C" "insignificant" "SEC10"
"4179" "YLR167W" "insignificant" "RPS31"
"4180" "YLR168C" "cluster1" "UPS2"
"4181" "YLR169W" "insignificant" ""
