"GeneID" "Cluster"
"187" "YBR293W" "cluster2"
"188" "YBR294W" "cluster8"
"189" "YBR295W" "cluster8"
"190" "YBR296C" "cluster15"
"191" "YBR297W" "cluster7"
"192" "YBR298C" "cluster7"
"193" "YCL001W" "cluster1"
"194" "YCL004W" "cluster2"
"195" "YCL005W" "cluster1"
"196" "YCL010C" "cluster2"
"197" "YCL012C" "cluster9"
"198" "YCL014W" "cluster1"
"199" "YCL016C" "cluster1"
"200" "YCL017C" "cluster2"
"201" "YCL024W" "cluster1"
"202" "YCL025C" "cluster10"
"203" "YCL026C-B" "cluster14"
"204" "YCL027W" "cluster8"
"205" "YCL028W" "cluster2"
"206" "YCL030C" "cluster12"
"207" "YCL034W" "cluster5"
"208" "YCL038C" "cluster9"
"209" "YCL040W" "cluster13"
"210" "YCL043C" "cluster8"
"211" "YCL044C" "cluster5"
"212" "YCL047C" "cluster2"
"213" "YCL048W" "cluster14"
"214" "YCL054W" "cluster4"
"215" "YCL055W" "cluster2"
"216" "YCL056C" "cluster1"
"217" "YCL057W" "cluster2"
"218" "YCL061C" "cluster1"
"219" "YCL063W" "cluster1"
"220" "YCL064C" "cluster8"
"221" "YCL074W" "cluster16"
"222" "YCL075W" "cluster16"
"223" "YCL076W" "cluster16"
"224" "YCR005C" "cluster7"
"225" "YCR007C" "cluster5"
"226" "YCR009C" "cluster2"
"227" "YCR011C" "cluster2"
"228" "YCR020C-A" "cluster3"
"229" "YCR024C-A" "cluster11"
"230" "YCR026C" "cluster2"
"231" "YCR027C" "cluster1"
"232" "YCR033W" "cluster2"
"233" "YCR034W" "cluster4"
"234" "YCR042C" "cluster1"
"235" "YCR043C" "cluster6"
"236" "YCR045W-A" "cluster10"
"237" "YCR048W" "cluster12"
"238" "YCR057C" "cluster4"
"239" "YCR065W" "cluster3"
"240" "YCR072C" "cluster4"
"241" "YCR073C" "cluster1"
"242" "YCR073W-A" "cluster9"
"243" "YCR075C" "cluster5"
"244" "YCR075W-A" "cluster3"
"245" "YCR076C" "cluster5"
"246" "YCR082W" "cluster5"
"247" "YCR083W" "cluster9"
"248" "YCR084C" "cluster3"
"249" "YCR086W" "cluster2"
"250" "YCR087C-A" "cluster10"
"251" "YCR089W" "cluster8"
"252" "YCR090C" "cluster6"
"253" "YCR092C" "cluster1"
"254" "YCR093W" "cluster1"
"255" "YCR095W-A" "cluster10"
"256" "YCR099C" "cluster10"
"257" "YCR100C" "cluster10"
"258" "YCR101C" "cluster10"
"259" "YCR102C" "cluster10"
"260" "YDL003W" "cluster3"
"261" "YDL005C" "cluster1"
"262" "YDL008W" "cluster1"
"263" "YDL010W" "cluster8"
"264" "YDL018C" "cluster2"
"265" "YDL019C" "cluster5"
"266" "YDL021W" "cluster13"
"267" "YDL025C" "cluster5"
"268" "YDL028C" "cluster2"
"269" "YDL031W" "cluster6"
"270" "YDL033C" "cluster2"
"271" "YDL037C" "cluster15"
"272" "YDL039C" "cluster12"
"273" "YDL043C" "cluster1"
"274" "YDL045C" "cluster2"
"275" "YDL046W" "cluster9"
"276" "YDL048C" "cluster14"
"277" "YDL052C" "cluster3"
"278" "YDL054C" "cluster5"
"279" "YDL055C" "cluster4"
"280" "YDL056W" "cluster1"
"281" "YDL057W" "cluster5"
"282" "YDL060W" "cluster4"
"283" "YDL063C" "cluster4"
"284" "YDL064W" "cluster6"
"285" "YDL065C" "cluster2"
"286" "YDL067C" "cluster5"
"287" "YDL072C" "cluster5"
"288" "YDL073W" "cluster1"
"289" "YDL090C" "cluster2"
"290" "YDL091C" "cluster5"
"291" "YDL093W" "cluster1"
"292" "YDL095W" "cluster3"
"293" "YDL097C" "cluster2"
"294" "YDL100C" "cluster3"
"295" "YDL101C" "cluster2"
