"GeneID" "Cluster"
"561" "YDR224C" "cluster6"
"562" "YDR225W" "cluster6"
"563" "YDR226W" "cluster2"
"564" "YDR227W" "cluster5"
"565" "YDR231C" "cluster3"
"566" "YDR233C" "cluster6"
"567" "YDR234W" "cluster6"
"568" "YDR235W" "cluster5"
"569" "YDR237W" "cluster5"
"570" "YDR242W" "cluster5"
"571" "YDR245W" "cluster5"
"572" "YDR249C" "cluster5"
"573" "YDR251W" "cluster5"
"574" "YDR254W" "cluster1"
"575" "YDR257C" "cluster5"
"576" "YDR258C" "cluster3"
"577" "YDR263C" "cluster1"
"578" "YDR264C" "cluster5"
"579" "YDR267C" "cluster5"
"580" "YDR270W" "cluster1"
"581" "YDR272W" "cluster1"
"582" "YDR275W" "cluster6"
"583" "YDR280W" "cluster4"
"584" "YDR283C" "cluster5"
"585" "YDR285W" "cluster6"
"586" "YDR289C" "cluster5"
"587" "YDR292C" "cluster5"
"588" "YDR296W" "cluster5"
"589" "YDR297W" "cluster6"
"590" "YDR299W" "cluster4"
"591" "YDR306C" "cluster1"
"592" "YDR307W" "cluster5"
"593" "YDR308C" "cluster4"
"594" "YDR309C" "cluster5"
"595" "YDR310C" "cluster5"
"596" "YDR319C" "cluster5"
"597" "YDR322C-A" "cluster1"
"598" "YDR322W" "cluster5"
"599" "YDR323C" "cluster5"
"600" "YDR324C" "cluster4"
"601" "YDR328C" "cluster1"
"602" "YDR329C" "cluster1"
"603" "YDR334W" "cluster5"
"604" "YDR336W" "cluster5"
"605" "YDR339C" "cluster4"
"606" "YDR341C" "cluster4"
"607" "YDR343C" "cluster9"
"608" "YDR346C" "cluster4"
"609" "YDR349C" "cluster5"
"610" "YDR350C" "cluster5"
"611" "YDR358W" "cluster1"
"612" "YDR361C" "cluster4"
"613" "YDR362C" "cluster5"
"614" "YDR363W" "cluster5"
"615" "YDR364C" "cluster5"
"616" "YDR365C" "cluster4"
"617" "YDR368W" "cluster1"
"618" "YDR370C" "cluster5"
"619" "YDR371W" "cluster5"
"620" "YDR372C" "cluster5"
"621" "YDR374W-A" "cluster1"
"622" "YDR378C" "cluster5"
"623" "YDR379W" "cluster5"
"624" "YDR380W" "cluster3"
"625" "YDR381W" "cluster5"
"626" "YDR382W" "cluster2"
"627" "YDR383C" "cluster5"
"628" "YDR385W" "cluster2"
"629" "YDR387C" "cluster5"
"630" "YDR389W" "cluster5"
"631" "YDR392W" "cluster5"
"632" "YDR394W" "cluster5"
"633" "YDR395W" "cluster4"
"634" "YDR397C" "cluster7"
"635" "YDR398W" "cluster4"
"636" "YDR399W" "cluster4"
"637" "YDR400W" "cluster6"
"638" "YDR406W" "cluster1"
"639" "YDR410C" "cluster6"
