"GeneID" "Cluster"
"187" "YCL007C" "cluster9"
"188" "YCL010C" "cluster1"
"189" "YCL016C" "cluster1"
"190" "YCL024W" "cluster1"
"191" "YCL030C" "cluster11"
"192" "YCL031C" "cluster3"
"193" "YCL032W" "cluster1"
"194" "YCL034W" "cluster2"
"195" "YCL035C" "cluster2"
"196" "YCL036W" "cluster7"
"197" "YCL037C" "cluster11"
"198" "YCL039W" "cluster2"
"199" "YCL040W" "cluster6"
"200" "YCL042W" "cluster9"
"201" "YCL043C" "cluster5"
"202" "YCL047C" "cluster1"
"203" "YCL048W-A" "cluster10"
"204" "YCL054W" "cluster3"
"205" "YCL057W" "cluster5"
"206" "YCL061C" "cluster1"
"207" "YCR002C" "cluster1"
"208" "YCR009C" "cluster4"
"209" "YCR010C" "cluster10"
"210" "YCR012W" "cluster11"
"211" "YCR014C" "cluster4"
"212" "YCR017C" "cluster1"
"213" "YCR019W" "cluster1"
"214" "YCR020C" "cluster2"
"215" "YCR021C" "cluster10"
"216" "YCR023C" "cluster4"
"217" "YCR026C" "cluster1"
"218" "YCR028C" "cluster1"
"219" "YCR028C-A" "cluster1"
"220" "YCR031C" "cluster8"
"221" "YCR034W" "cluster3"
"222" "YCR036W" "cluster4"
"223" "YCR045C" "cluster1"
"224" "YCR046C" "cluster5"
"225" "YCR047C" "cluster3"
"226" "YCR047W-A" "cluster11"
"227" "YCR059C" "cluster1"
"228" "YCR060W" "cluster1"
"229" "YCR064C" "cluster9"
"230" "YCR072C" "cluster3"
"231" "YCR073W-A" "cluster2"
"232" "YCR079W" "cluster2"
"233" "YCR081W" "cluster5"
"234" "YCR082W" "cluster4"
"235" "YCR083W" "cluster2"
"236" "YCR087C-A" "cluster11"
"237" "YCR094W" "cluster1"
"238" "YCR102C" "cluster12"
"239" "YCR105W" "cluster2"
"240" "YCR106W" "cluster5"
"241" "YCR107W" "cluster5"
"242" "YDL003W" "cluster7"
"243" "YDL004W" "cluster5"
"244" "YDL005C" "cluster1"
"245" "YDL010W" "cluster5"
"246" "YDL012C" "cluster1"
"247" "YDL015C" "cluster1"
"248" "YDL017W" "cluster5"
"249" "YDL018C" "cluster4"
"250" "YDL020C" "cluster2"
"251" "YDL024C" "cluster6"
"252" "YDL025C" "cluster2"
"253" "YDL028C" "cluster1"
"254" "YDL031W" "cluster3"
"255" "YDL042C" "cluster1"
"256" "YDL044C" "cluster1"
"257" "YDL045W-A" "cluster4"
"258" "YDL046W" "cluster2"
"259" "YDL047W" "cluster1"
"260" "YDL051W" "cluster3"
"261" "YDL055C" "cluster7"
"262" "YDL057W" "cluster2"
"263" "YDL059C" "cluster5"
"264" "YDL060W" "cluster3"
"265" "YDL061C" "cluster8"
"266" "YDL066W" "cluster5"
"267" "YDL070W" "cluster4"
"268" "YDL074C" "cluster1"
"269" "YDL075W" "cluster8"
"270" "YDL077C" "cluster1"
"271" "YDL078C" "cluster4"
"272" "YDL079C" "cluster2"
"273" "YDL083C" "cluster8"
"274" "YDL085C-A" "cluster7"
"275" "YDL085W" "cluster6"
"276" "YDL089W" "cluster4"
"277" "YDL093W" "cluster1"
"278" "YDL095W" "cluster1"
"279" "YDL097C" "cluster4"
"280" "YDL099W" "cluster4"
"281" "YDL101C" "cluster1"
"282" "YDL104C" "cluster4"
"283" "YDL106C" "cluster4"
"284" "YDL108W" "cluster1"
"285" "YDL111C" "cluster3"
"286" "YDL112W" "cluster3"
"287" "YDL116W" "cluster1"
"288" "YDL117W" "cluster1"
"289" "YDL121C" "cluster3"
"290" "YDL122W" "cluster1"
"291" "YDL123W" "cluster2"
"292" "YDL125C" "cluster5"
"293" "YDL128W" "cluster4"
"294" "YDL131W" "cluster1"
"295" "YDL135C" "cluster4"
"296" "YDL136W" "cluster8"
"297" "YDL138W" "cluster1"
"298" "YDL140C" "cluster1"
"299" "YDL141W" "cluster1"
"300" "YDL151C" "cluster9"
"301" "YDL157C" "cluster7"
"302" "YDL160C-A" "cluster5"
"303" "YDL161W" "cluster4"
"304" "YDL170W" "cluster5"
"305" "YDL173W" "cluster5"
"306" "YDL175C" "cluster1"
"307" "YDL176W" "cluster1"
"308" "YDL177C" "cluster1"
"309" "YDL179W" "cluster1"
"310" "YDL182W" "cluster7"
"311" "YDL183C" "cluster2"
"312" "YDL185W" "cluster7"
"313" "YDL190C" "cluster1"
"314" "YDL191W" "cluster8"
"315" "YDL192W" "cluster3"
