"GeneID" "Cluster"
"488" "YDR394W" "cluster2"
"489" "YDR399W" "cluster6"
"490" "YDR400W" "cluster1"
"491" "YDR406W" "cluster3"
"492" "YDR407C" "cluster1"
"493" "YDR410C" "cluster1"
"494" "YDR411C" "cluster2"
"495" "YDR414C" "cluster1"
"496" "YDR420W" "cluster1"
"497" "YDR422C" "cluster2"
"498" "YDR427W" "cluster1"
"499" "YDR432W" "cluster7"
"500" "YDR435C" "cluster2"
"501" "YDR440W" "cluster1"
"502" "YDR441C" "cluster7"
"503" "YDR451C" "cluster1"
"504" "YDR461C-A" "cluster5"
"505" "YDR461W" "cluster4"
"506" "YDR475C" "cluster2"
"507" "YDR477W" "cluster2"
"508" "YDR481C" "cluster2"
"509" "YDR483W" "cluster1"
"510" "YDR486C" "cluster2"
"511" "YDR488C" "cluster1"
"512" "YDR492W" "cluster7"
"513" "YDR496C" "cluster6"
"514" "YDR497C" "cluster1"
"515" "YDR499W" "cluster1"
"516" "YDR501W" "cluster1"
"517" "YDR502C" "cluster7"
"518" "YDR503C" "cluster2"
"519" "YDR507C" "cluster1"
"520" "YDR508C" "cluster1"
"521" "YDR510W" "cluster1"
"522" "YDR512C" "cluster2"
"523" "YDR517W" "cluster2"
"524" "YDR518W" "cluster1"
"525" "YDR519W" "cluster1"
"526" "YDR520C" "cluster1"
"527" "YDR524C-B" "cluster7"
"528" "YDR528W" "cluster1"
"529" "YDR530C" "cluster3"
"530" "YDR533C" "cluster5"
"531" "YDR535C" "cluster5"
"532" "YDR539W" "cluster1"
"533" "YDR540C" "cluster4"
"534" "YDR541C" "cluster1"
"535" "YEL005C" "cluster2"
"536" "YEL006W" "cluster2"
"537" "YEL017W" "cluster2"
"538" "YEL022W" "cluster1"
"539" "YEL026W" "cluster7"
"540" "YEL029C" "cluster1"
"541" "YEL030W" "cluster2"
"542" "YEL031W" "cluster1"
"543" "YEL032W" "cluster1"
"544" "YEL036C" "cluster1"
"545" "YEL037C" "cluster1"
"546" "YEL038W" "cluster2"
"547" "YEL039C" "cluster5"
"548" "YEL041W" "cluster3"
"549" "YEL042W" "cluster1"
"550" "YEL044W" "cluster1"
"551" "YEL047C" "cluster4"
"552" "YEL058W" "cluster1"
"553" "YEL060C" "cluster5"
"554" "YEL061C" "cluster1"
"555" "YEL063C" "cluster1"
"556" "YEL064C" "cluster2"
"557" "YEL065W" "cluster4"
"558" "YEL066W" "cluster4"
"559" "YEL071W" "cluster4"
"560" "YEL073C" "cluster5"
"561" "YEL074W" "cluster8"
"562" "YER001W" "cluster1"
"563" "YER002W" "cluster6"
"564" "YER003C" "cluster1"
"565" "YER004W" "cluster3"
"566" "YER006W" "cluster6"
"567" "YER008C" "cluster1"
"568" "YER009W" "cluster6"
"569" "YER014W" "cluster3"
"570" "YER015W" "cluster5"
"571" "YER017C" "cluster2"
"572" "YER018C" "cluster4"
"573" "YER019W" "cluster1"
"574" "YER020W" "cluster3"
"575" "YER021W" "cluster2"
"576" "YER027C" "cluster2"
"577" "YER028C" "cluster4"
"578" "YER030W" "cluster2"
"579" "YER032W" "cluster1"
"580" "YER033C" "cluster3"
"581" "YER034W" "cluster1"
"582" "YER035W" "cluster3"
"583" "YER042W" "cluster4"
"584" "YER043C" "cluster7"
"585" "YER044C" "cluster3"
"586" "YER045C" "cluster1"
"587" "YER048W-A" "cluster2"
"588" "YER053C-A" "cluster8"
"589" "YER055C" "cluster1"
"590" "YER056C" "cluster7"
"591" "YER057C" "cluster1"
"592" "YER060W-A" "cluster1"
"593" "YER061C" "cluster1"
"594" "YER068W" "cluster1"
"595" "YER069W" "cluster4"
"596" "YER070W" "cluster7"
"597" "YER071C" "cluster1"
"598" "YER072W" "cluster7"
"599" "YER077C" "cluster1"
"600" "YER078C" "cluster1"
"601" "YER079W" "cluster3"
"602" "YER080W" "cluster2"
"603" "YER081W" "cluster4"
"604" "YER082C" "cluster6"
"605" "YER083C" "cluster1"
"606" "YER087C-B" "cluster1"
"607" "YER087W" "cluster2"
"608" "YER091C" "cluster7"
"609" "YER095W" "cluster3"
"610" "YER104W" "cluster2"
"611" "YER111C" "cluster1"
"612" "YER118C" "cluster1"
"613" "YER119C" "cluster3"
"614" "YER122C" "cluster1"
"615" "YER124C" "cluster7"
"616" "YER128W" "cluster1"
"617" "YER130C" "cluster7"
"618" "YER132C" "cluster1"
"619" "YER134C" "cluster4"
"620" "YER136W" "cluster2"
"621" "YER140W" "cluster1"
"622" "YER143W" "cluster2"
"623" "YER145C" "cluster7"
"624" "YER146W" "cluster9"
"625" "YER148W" "cluster1"
"626" "YER149C" "cluster7"
"627" "YER150W" "cluster5"
"628" "YER153C" "cluster4"
"629" "YER155C" "cluster1"
"630" "YER158C" "cluster5"
"631" "YER159C" "cluster1"
"632" "YER160C" "cluster9"
"633" "YER165W" "cluster7"
"634" "YER167W" "cluster1"
"635" "YER168C" "cluster1"
"636" "YER169W" "cluster1"
"637" "YER170W" "cluster2"
"638" "YER173W" "cluster1"
"639" "YER175C" "cluster3"
"640" "YER178W" "cluster2"
"641" "YER179W" "cluster5"
"642" "YER182W" "cluster3"
"643" "YER184C" "cluster1"
"644" "YER185W" "cluster4"
"645" "YER188W" "cluster8"
"646" "YFL001W" "cluster1"
"647" "YFL002C" "cluster1"
"648" "YFL007W" "cluster2"
"649" "YFL008W" "cluster1"
"650" "YFL014W" "cluster8"
"651" "YFL016C" "cluster3"
"652" "YFL017C" "cluster1"
"653" "YFL021W" "cluster4"
"654" "YFL026W" "cluster1"
"655" "YFL027C" "cluster1"
"656" "YFL031W" "cluster4"
"657" "YFL034C-B" "cluster1"
"658" "YFL036W" "cluster2"
"659" "YFL037W" "cluster1"
"660" "YFL038C" "cluster2"
"661" "YFL039C" "cluster1"
"662" "YFL041W" "cluster2"
"663" "YFL044C" "cluster3"
"664" "YFL045C" "cluster6"
"665" "YFL047W" "cluster1"
"666" "YFL049W" "cluster2"
"667" "YFL050C" "cluster1"
"668" "YFL053W" "cluster5"
"669" "YFL055W" "cluster5"
"670" "YFL056C" "cluster4"
"671" "YFR001W" "cluster6"
"672" "YFR006W" "cluster1"
"673" "YFR009W" "cluster1"
"674" "YFR010W" "cluster2"
"675" "YFR011C" "cluster4"
"676" "YFR015C" "cluster5"
"677" "YFR016C" "cluster2"
"678" "YFR017C" "cluster5"
"679" "YFR018C" "cluster4"
"680" "YFR019W" "cluster2"
"681" "YFR022W" "cluster3"
"682" "YFR023W" "cluster5"
"683" "YFR027W" "cluster1"
"684" "YFR028C" "cluster1"
"685" "YFR029W" "cluster2"
"686" "YFR030W" "cluster1"
"687" "YFR031C" "cluster1"
"688" "YFR034C" "cluster1"
"689" "YFR034W-A" "cluster10"
"690" "YFR036W" "cluster1"
"691" "YFR037C" "cluster1"
"692" "YFR038W" "cluster1"
"693" "YFR041C" "cluster1"
"694" "YFR042W" "cluster2"
"695" "YFR046C" "cluster2"
"696" "YFR047C" "cluster3"
"697" "YFR050C" "cluster2"
"698" "YFR051C" "cluster1"
"699" "YFR055W" "cluster7"
"700" "YGL001C" "cluster1"
"701" "YGL006W" "cluster3"
"702" "YGL008C" "cluster7"
"703" "YGL012W" "cluster1"
"704" "YGL013C" "cluster2"
"705" "YGL014W" "cluster1"
"706" "YGL020C" "cluster1"
"707" "YGL021W" "cluster1"
"708" "YGL022W" "cluster1"
"709" "YGL023C" "cluster1"
"710" "YGL025C" "cluster2"
"711" "YGL027C" "cluster1"
"712" "YGL028C" "cluster7"
"713" "YGL029W" "cluster6"
"714" "YGL032C" "cluster4"
"715" "YGL035C" "cluster1"
"716" "YGL036W" "cluster2"
"717" "YGL037C" "cluster5"
"718" "YGL038C" "cluster2"
"719" "YGL039W" "cluster7"
"720" "YGL040C" "cluster2"
"721" "YGL045W" "cluster3"
"722" "YGL049C" "cluster1"
"723" "YGL050W" "cluster1"
"724" "YGL051W" "cluster4"
"725" "YGL052W" "cluster4"
"726" "YGL053W" "cluster3"
"727" "YGL055W" "cluster9"
"728" "YGL058W" "cluster1"
"729" "YGL059W" "cluster3"
"730" "YGL061C" "cluster1"
"731" "YGL062W" "cluster5"
"732" "YGL065C" "cluster1"
"733" "YGL071W" "cluster1"
"734" "YGL073W" "cluster2"
"735" "YGL075C" "cluster1"
"736" "YGL077C" "cluster1"
"737" "YGL078C" "cluster6"
"738" "YGL082W" "cluster2"
"739" "YGL089C" "cluster4"
"740" "YGL092W" "cluster1"
"741" "YGL093W" "cluster2"
"742" "YGL094C" "cluster1"
"743" "YGL097W" "cluster1"
"744" "YGL100W" "cluster1"
"745" "YGL106W" "cluster1"
"746" "YGL111W" "cluster6"
"747" "YGL114W" "cluster1"
"748" "YGL116W" "cluster1"
"749" "YGL117W" "cluster4"
"750" "YGL121C" "cluster5"
"751" "YGL122C" "cluster1"
"752" "YGL126W" "cluster4"
"753" "YGL127C" "cluster1"
"754" "YGL128C" "cluster2"
"755" "YGL130W" "cluster1"
"756" "YGL136C" "cluster2"
"757" "YGL137W" "cluster1"
"758" "YGL139W" "cluster1"
"759" "YGL146C" "cluster5"
"760" "YGL148W" "cluster6"
"761" "YGL156W" "cluster5"
"762" "YGL160W" "cluster2"
"763" "YGL162W" "cluster4"
"764" "YGL163C" "cluster2"
"765" "YGL167C" "cluster1"
"766" "YGL172W" "cluster1"
"767" "YGL173C" "cluster2"
"768" "YGL174W" "cluster1"
"769" "YGL175C" "cluster1"
"770" "YGL191W" "cluster3"
"771" "YGL192W" "cluster3"
"772" "YGL194C" "cluster2"
"773" "YGL194C-A" "cluster1"
"774" "YGL196W" "cluster2"
"775" "YGL200C" "cluster1"
"776" "YGL201C" "cluster1"
"777" "YGL207W" "cluster1"
"778" "YGL208W" "cluster3"
"779" "YGL209W" "cluster1"
"780" "YGL210W" "cluster1"
"781" "YGL212W" "cluster2"
"782" "YGL217C" "cluster10"
"783" "YGL221C" "cluster2"
"784" "YGL223C" "cluster2"
"785" "YGL225W" "cluster6"
"786" "YGL228W" "cluster2"
"787" "YGL229C" "cluster3"
"788" "YGL230C" "cluster4"
"789" "YGL231C" "cluster1"
"790" "YGL237C" "cluster2"
"791" "YGL241W" "cluster1"
"792" "YGL246C" "cluster1"
"793" "YGL248W" "cluster3"
"794" "YGL251C" "cluster1"
"795" "YGL253W" "cluster7"
"796" "YGL254W" "cluster1"
"797" "YGL255W" "cluster7"
"798" "YGR001C" "cluster1"
"799" "YGR006W" "cluster2"
"800" "YGR007W" "cluster1"
"801" "YGR010W" "cluster2"
"802" "YGR012W" "cluster2"
"803" "YGR013W" "cluster2"
"804" "YGR014W" "cluster1"
"805" "YGR017W" "cluster1"
"806" "YGR018C" "cluster8"
"807" "YGR019W" "cluster3"
"808" "YGR021W" "cluster2"
"809" "YGR023W" "cluster5"
"810" "YGR024C" "cluster1"
"811" "YGR026W" "cluster2"
"812" "YGR028W" "cluster2"
"813" "YGR032W" "cluster5"
"814" "YGR038W" "cluster1"
"815" "YGR039W" "cluster4"
"816" "YGR040W" "cluster1"
"817" "YGR041W" "cluster1"
"818" "YGR044C" "cluster5"
"819" "YGR046W" "cluster3"
"820" "YGR052W" "cluster8"
"821" "YGR061C" "cluster7"
"822" "YGR068C" "cluster1"
"823" "YGR074W" "cluster9"
