"GeneID" "Cluster"
"504" "YDR306C" "cluster3"
"505" "YDR307W" "cluster2"
"506" "YDR309C" "cluster1"
"507" "YDR310C" "cluster1"
"508" "YDR311W" "cluster2"
"509" "YDR319C" "cluster3"
"510" "YDR320C" "cluster2"
"511" "YDR320C-A" "cluster4"
"512" "YDR321W" "cluster8"
"513" "YDR324C" "cluster8"
"514" "YDR325W" "cluster1"
"515" "YDR329C" "cluster3"
"516" "YDR330W" "cluster3"
"517" "YDR335W" "cluster2"
"518" "YDR339C" "cluster1"
"519" "YDR341C" "cluster8"
"520" "YDR342C" "cluster10"
"521" "YDR343C" "cluster10"
"522" "YDR345C" "cluster7"
"523" "YDR346C" "cluster1"
"524" "YDR348C" "cluster1"
"525" "YDR350C" "cluster2"
"526" "YDR351W" "cluster1"
"527" "YDR352W" "cluster1"
"528" "YDR356W" "cluster1"
"529" "YDR358W" "cluster5"
"530" "YDR362C" "cluster2"
"531" "YDR363W" "cluster2"
"532" "YDR372C" "cluster1"
"533" "YDR374W-A" "cluster6"
"534" "YDR379C-A" "cluster11"
"535" "YDR379W" "cluster2"
"536" "YDR380W" "cluster5"
"537" "YDR381C-A" "cluster3"
"538" "YDR383C" "cluster4"
"539" "YDR389W" "cluster1"
"540" "YDR391C" "cluster3"
"541" "YDR394W" "cluster2"
"542" "YDR399W" "cluster8"
"543" "YDR400W" "cluster1"
"544" "YDR404C" "cluster1"
"545" "YDR406W" "cluster5"
"546" "YDR407C" "cluster1"
"547" "YDR410C" "cluster1"
"548" "YDR411C" "cluster2"
"549" "YDR414C" "cluster1"
"550" "YDR419W" "cluster1"
"551" "YDR420W" "cluster4"
"552" "YDR429C" "cluster8"
"553" "YDR432W" "cluster7"
"554" "YDR435C" "cluster3"
"555" "YDR440W" "cluster1"
"556" "YDR441C" "cluster7"
"557" "YDR447C" "cluster8"
"558" "YDR451C" "cluster1"
"559" "YDR457W" "cluster2"
"560" "YDR458C" "cluster1"
"561" "YDR461C-A" "cluster5"
"562" "YDR461W" "cluster7"
"563" "YDR464W" "cluster1"
"564" "YDR472W" "cluster1"
"565" "YDR473C" "cluster2"
"566" "YDR475C" "cluster3"
"567" "YDR481C" "cluster3"
"568" "YDR483W" "cluster1"
"569" "YDR486C" "cluster2"
"570" "YDR488C" "cluster4"
"571" "YDR492W" "cluster7"
"572" "YDR496C" "cluster8"
"573" "YDR501W" "cluster4"
"574" "YDR502C" "cluster7"
"575" "YDR503C" "cluster3"
"576" "YDR507C" "cluster1"
"577" "YDR508C" "cluster1"
"578" "YDR510W" "cluster1"
"579" "YDR517W" "cluster3"
"580" "YDR518W" "cluster1"
"581" "YDR519W" "cluster1"
"582" "YDR520C" "cluster1"
"583" "YDR524C" "cluster1"
"584" "YDR524C-B" "cluster7"
"585" "YDR528W" "cluster4"
"586" "YDR530C" "cluster3"
"587" "YDR533C" "cluster5"
"588" "YDR540C" "cluster6"
"589" "YDR541C" "cluster4"
"590" "YDR542W" "cluster12"
"591" "YEL004W" "cluster2"
"592" "YEL005C" "cluster3"
"593" "YEL006W" "cluster2"
"594" "YEL009C" "cluster1"
"595" "YEL013W" "cluster2"
"596" "YEL016C" "cluster1"
"597" "YEL017C-A" "cluster7"
"598" "YEL017W" "cluster4"
"599" "YEL019C" "cluster4"
"600" "YEL022W" "cluster1"
"601" "YEL024W" "cluster5"
"602" "YEL027W" "cluster1"
"603" "YEL029C" "cluster1"
"604" "YEL030W" "cluster3"
"605" "YEL032W" "cluster1"
"606" "YEL034W" "cluster6"
"607" "YEL036C" "cluster1"
"608" "YEL037C" "cluster1"
"609" "YEL038W" "cluster3"
"610" "YEL039C" "cluster11"
"611" "YEL041W" "cluster5"
"612" "YEL042W" "cluster1"
"613" "YEL044W" "cluster1"
"614" "YEL047C" "cluster6"
"615" "YEL050C" "cluster1"
"616" "YEL051W" "cluster1"
"617" "YEL058W" "cluster1"
"618" "YEL060C" "cluster5"
"619" "YEL061C" "cluster1"
"620" "YEL063C" "cluster4"
"621" "YEL064C" "cluster2"
"622" "YEL065W" "cluster7"
"623" "YEL066W" "cluster6"
"624" "YEL071W" "cluster4"
"625" "YEL073C" "cluster10"
"626" "YEL074W" "cluster10"
"627" "YEL077C" "cluster6"
"628" "YER001W" "cluster4"
"629" "YER002W" "cluster8"
"630" "YER003C" "cluster1"
"631" "YER004W" "cluster5"
"632" "YER006W" "cluster8"
"633" "YER008C" "cluster1"
"634" "YER009W" "cluster8"
"635" "YER013W" "cluster1"
"636" "YER014W" "cluster3"
"637" "YER015W" "cluster5"
"638" "YER017C" "cluster2"
"639" "YER018C" "cluster6"
"640" "YER019W" "cluster4"
"641" "YER027C" "cluster2"
"642" "YER028C" "cluster4"
"643" "YER030W" "cluster3"
"644" "YER032W" "cluster1"
"645" "YER033C" "cluster3"
"646" "YER035W" "cluster5"
"647" "YER044C" "cluster6"
"648" "YER045C" "cluster4"
"649" "YER048W-A" "cluster2"
"650" "YER053C-A" "cluster10"
"651" "YER054C" "cluster11"
"652" "YER055C" "cluster7"
"653" "YER056C" "cluster7"
"654" "YER057C" "cluster4"
"655" "YER061C" "cluster4"
"656" "YER062C" "cluster6"
"657" "YER063W" "cluster2"
"658" "YER064C" "cluster4"
"659" "YER068W" "cluster1"
"660" "YER069W" "cluster6"
"661" "YER070W" "cluster7"
"662" "YER072W" "cluster7"
"663" "YER075C" "cluster1"
"664" "YER077C" "cluster1"
"665" "YER078C" "cluster2"
"666" "YER079W" "cluster5"
"667" "YER080W" "cluster2"
"668" "YER081W" "cluster6"
"669" "YER087C-A" "cluster9"
"670" "YER087C-B" "cluster1"
"671" "YER091C" "cluster7"
"672" "YER093C-A" "cluster3"
"673" "YER095W" "cluster6"
"674" "YER099C" "cluster1"
"675" "YER104W" "cluster3"
"676" "YER110C" "cluster8"
"677" "YER111C" "cluster1"
"678" "YER114C" "cluster1"
"679" "YER116C" "cluster3"
"680" "YER118C" "cluster1"
"681" "YER122C" "cluster1"
"682" "YER123W" "cluster1"
"683" "YER124C" "cluster7"
"684" "YER125W" "cluster2"
"685" "YER127W" "cluster8"
"686" "YER128W" "cluster4"
"687" "YER130C" "cluster4"
"688" "YER132C" "cluster1"
"689" "YER134C" "cluster6"
"690" "YER136W" "cluster2"
"691" "YER145C" "cluster7"
"692" "YER146W" "cluster9"
"693" "YER147C" "cluster2"
"694" "YER149C" "cluster4"
"695" "YER150W" "cluster11"
"696" "YER151C" "cluster1"
"697" "YER155C" "cluster4"
"698" "YER156C" "cluster8"
"699" "YER158C" "cluster6"
"700" "YER159C" "cluster4"
"701" "YER160C" "cluster9"
"702" "YER162C" "cluster3"
"703" "YER165W" "cluster7"
"704" "YER167W" "cluster2"
"705" "YER169W" "cluster4"
"706" "YER170W" "cluster4"
"707" "YER172C" "cluster1"
"708" "YER173W" "cluster1"
"709" "YER175C" "cluster3"
"710" "YER178W" "cluster3"
"711" "YER180C" "cluster1"
"712" "YER180C-A" "cluster7"
"713" "YER182W" "cluster5"
"714" "YER184C" "cluster4"
"715" "YER185W" "cluster6"
"716" "YER188W" "cluster10"
"717" "YFL001W" "cluster1"
"718" "YFL003C" "cluster6"
"719" "YFL007W" "cluster2"
"720" "YFL009W" "cluster1"
"721" "YFL014W" "cluster10"
"722" "YFL015C" "cluster10"
"723" "YFL016C" "cluster5"
"724" "YFL017C" "cluster1"
"725" "YFL021W" "cluster6"
"726" "YFL023W" "cluster8"
"727" "YFL025C" "cluster1"
"728" "YFL026W" "cluster4"
"729" "YFL027C" "cluster1"
"730" "YFL031W" "cluster7"
"731" "YFL033C" "cluster3"
"732" "YFL034W" "cluster1"
"733" "YFL037W" "cluster1"
"734" "YFL038C" "cluster2"
"735" "YFL039C" "cluster7"
"736" "YFL041W" "cluster2"
"737" "YFL044C" "cluster5"
"738" "YFL045C" "cluster8"
"739" "YFL047W" "cluster1"
"740" "YFL049W" "cluster2"
"741" "YFL050C" "cluster4"
"742" "YFL055W" "cluster5"
"743" "YFL056C" "cluster6"
"744" "YFL058W" "cluster10"
"745" "YFR001W" "cluster8"
