"GeneID" "Cluster"
"400" "YDR273W" "cluster6"
"401" "YDR275W" "cluster6"
"402" "YDR277C" "cluster5"
"403" "YDR279W" "cluster1"
"404" "YDR281C" "cluster13"
"405" "YDR284C" "cluster2"
"406" "YDR292C" "cluster1"
"407" "YDR293C" "cluster4"
"408" "YDR294C" "cluster2"
"409" "YDR300C" "cluster9"
"410" "YDR306C" "cluster4"
"411" "YDR307W" "cluster2"
"412" "YDR309C" "cluster3"
"413" "YDR312W" "cluster9"
"414" "YDR313C" "cluster4"
"415" "YDR321W" "cluster7"
"416" "YDR322C-A" "cluster2"
"417" "YDR324C" "cluster11"
"418" "YDR329C" "cluster4"
"419" "YDR333C" "cluster1"
"420" "YDR338C" "cluster2"
"421" "YDR341C" "cluster9"
"422" "YDR342C" "cluster8"
"423" "YDR345C" "cluster13"
"424" "YDR346C" "cluster1"
"425" "YDR349C" "cluster1"
"426" "YDR352W" "cluster1"
"427" "YDR353W" "cluster3"
"428" "YDR354W" "cluster3"
"429" "YDR356W" "cluster1"
"430" "YDR363W-A" "cluster2"
"431" "YDR364C" "cluster1"
"432" "YDR365C" "cluster11"
"433" "YDR368W" "cluster4"
"434" "YDR376W" "cluster2"
"435" "YDR380W" "cluster5"
"436" "YDR381W" "cluster1"
"437" "YDR385W" "cluster7"
"438" "YDR394W" "cluster2"
"439" "YDR400W" "cluster3"
"440" "YDR402C" "cluster13"
"441" "YDR406W" "cluster4"
"442" "YDR409W" "cluster2"
"443" "YDR410C" "cluster3"
"444" "YDR411C" "cluster2"
"445" "YDR412W" "cluster13"
"446" "YDR418W" "cluster7"
"447" "YDR419W" "cluster1"
"448" "YDR420W" "cluster3"
"449" "YDR427W" "cluster2"
"450" "YDR428C" "cluster3"
"451" "YDR429C" "cluster9"
"452" "YDR434W" "cluster1"
"453" "YDR436W" "cluster4"
"454" "YDR439W" "cluster1"
"455" "YDR447C" "cluster7"
"456" "YDR448W" "cluster1"
"457" "YDR450W" "cluster7"
"458" "YDR451C" "cluster3"
"459" "YDR453C" "cluster5"
"460" "YDR457W" "cluster2"
"461" "YDR461W" "cluster6"
"462" "YDR462W" "cluster2"
"463" "YDR463W" "cluster2"
"464" "YDR465C" "cluster11"
"465" "YDR468C" "cluster2"
"466" "YDR471W" "cluster7"
"467" "YDR472W" "cluster1"
"468" "YDR473C" "cluster2"
"469" "YDR482C" "cluster3"
"470" "YDR483W" "cluster1"
"471" "YDR485C" "cluster2"
"472" "YDR486C" "cluster2"
"473" "YDR488C" "cluster6"
"474" "YDR489W" "cluster1"
"475" "YDR494W" "cluster2"
"476" "YDR496C" "cluster11"
"477" "YDR498C" "cluster2"
"478" "YDR499W" "cluster1"
"479" "YDR501W" "cluster6"
"480" "YDR503C" "cluster2"
"481" "YDR507C" "cluster3"
"482" "YDR513W" "cluster4"
"483" "YDR514C" "cluster9"
"484" "YDR517W" "cluster2"
"485" "YDR519W" "cluster3"
"486" "YDR524C" "cluster1"
"487" "YDR526C" "cluster12"
"488" "YDR528W" "cluster3"
"489" "YDR534C" "cluster5"
"490" "YDR536W" "cluster5"
"491" "YDR538W" "cluster6"
"492" "YDR539W" "cluster2"
"493" "YDR541C" "cluster6"
"494" "YDR542W" "cluster12"
"495" "YEL006W" "cluster2"
"496" "YEL011W" "cluster8"
"497" "YEL012W" "cluster4"
"498" "YEL015W" "cluster1"
"499" "YEL017C-A" "cluster10"
"500" "YEL019C" "cluster6"
"501" "YEL020W-A" "cluster6"
"502" "YEL021W" "cluster13"
"503" "YEL023C" "cluster2"
"504" "YEL029C" "cluster1"
"505" "YEL030W" "cluster6"
"506" "YEL032W" "cluster1"
"507" "YEL034W" "cluster6"
"508" "YEL035C" "cluster8"
"509" "YEL036C" "cluster1"
"510" "YEL037C" "cluster1"
"511" "YEL038W" "cluster4"
"512" "YEL039C" "cluster8"
"513" "YEL040W" "cluster7"
"514" "YEL053W-A" "cluster12"
"515" "YEL054C" "cluster7"
"516" "YEL055C" "cluster9"
"517" "YEL056W" "cluster2"
"518" "YEL058W" "cluster3"
"519" "YEL060C" "cluster5"
"520" "YEL061C" "cluster1"
"521" "YEL064C" "cluster2"
"522" "YEL069C" "cluster8"
"523" "YEL070W" "cluster8"
"524" "YEL077C" "cluster6"
"525" "YER002W" "cluster11"
"526" "YER007C-A" "cluster9"
"527" "YER010C" "cluster2"
"528" "YER011W" "cluster13"
"529" "YER013W" "cluster1"
"530" "YER017C" "cluster2"
"531" "YER020W" "cluster4"
"532" "YER021W" "cluster2"
"533" "YER022W" "cluster1"
"534" "YER023C-A" "cluster6"
"535" "YER023W" "cluster10"
"536" "YER024W" "cluster5"
"537" "YER028C" "cluster6"
"538" "YER030W" "cluster2"
"539" "YER035W" "cluster5"
"540" "YER037W" "cluster5"
"541" "YER040W" "cluster2"
"542" "YER046W" "cluster4"
"543" "YER048W-A" "cluster2"
"544" "YER051W" "cluster2"
"545" "YER054C" "cluster8"
"546" "YER055C" "cluster9"
"547" "YER056C" "cluster11"
"548" "YER056C-A" "cluster7"
"549" "YER059W" "cluster2"
"550" "YER060W" "cluster10"
"551" "YER061C" "cluster6"
"552" "YER062C" "cluster6"
"553" "YER064C" "cluster3"
"554" "YER067W" "cluster6"
"555" "YER068W" "cluster1"
"556" "YER070W" "cluster10"
"557" "YER071C" "cluster2"
"558" "YER072W" "cluster10"
"559" "YER073W" "cluster10"
"560" "YER080W" "cluster2"
"561" "YER084W" "cluster8"
"562" "YER087C-B" "cluster3"
"563" "YER088C" "cluster6"
