"GeneID" "Cluster"
"267" "YEL074W" "cluster12"
"268" "YER007C-A" "cluster5"
"269" "YER011W" "cluster10"
"270" "YER021W" "cluster2"
"271" "YER023W" "cluster8"
"272" "YER024W" "cluster4"
"273" "YER032W" "cluster1"
"274" "YER049W" "cluster5"
"275" "YER054C" "cluster11"
"276" "YER056C" "cluster7"
"277" "YER056C-A" "cluster3"
"278" "YER059W" "cluster2"
"279" "YER060W" "cluster7"
"280" "YER061C" "cluster2"
"281" "YER064C" "cluster1"
"282" "YER065C" "cluster4"
"283" "YER067W" "cluster10"
"284" "YER070W" "cluster7"
"285" "YER071C" "cluster2"
"286" "YER072W" "cluster7"
"287" "YER073W" "cluster7"
"288" "YER074W" "cluster3"
"289" "YER096W" "cluster4"
"290" "YER102W" "cluster3"
"291" "YER103W" "cluster11"
"292" "YER117W" "cluster3"
"293" "YER123W" "cluster1"
"294" "YER131W" "cluster3"
"295" "YER134C" "cluster9"
"296" "YER141W" "cluster6"
"297" "YER143W" "cluster6"
"298" "YER164W" "cluster1"
"299" "YER165W" "cluster5"
"300" "YER167W" "cluster2"
"301" "YER178W" "cluster6"
"302" "YER179W" "cluster4"
"303" "YER180C" "cluster1"
"304" "YFL002C" "cluster5"
"305" "YFL004W" "cluster8"
"306" "YFL008W" "cluster1"
"307" "YFL014W" "cluster11"
"308" "YFL023W" "cluster5"
"309" "YFL034C-A" "cluster5"
"310" "YFL037W" "cluster8"
"311" "YFL038C" "cluster2"
"312" "YFL053W" "cluster4"
"313" "YFL055W" "cluster4"
"314" "YFL056C" "cluster9"
"315" "YFL062W" "cluster4"
"316" "YFR003C" "cluster6"
"317" "YFR004W" "cluster2"
"318" "YFR010W" "cluster2"
"319" "YFR015C" "cluster11"
"320" "YFR017C" "cluster11"
"321" "YFR018C" "cluster9"
"322" "YFR019W" "cluster2"
"323" "YFR026C" "cluster9"
"324" "YFR029W" "cluster2"
"325" "YFR031C" "cluster1"
"326" "YFR031C-A" "cluster3"
"327" "YFR032C" "cluster10"
"328" "YFR032C-A" "cluster3"
"329" "YFR050C" "cluster2"
"330" "YFR055W" "cluster10"
"331" "YGL001C" "cluster8"
"332" "YGL008C" "cluster7"
"333" "YGL010W" "cluster4"
"334" "YGL013C" "cluster1"
"335" "YGL027C" "cluster8"
"336" "YGL030W" "cluster3"
"337" "YGL031C" "cluster3"
"338" "YGL035C" "cluster2"
"339" "YGL037C" "cluster4"
"340" "YGL041W-A" "cluster9"
"341" "YGL048C" "cluster2"
"342" "YGL050W" "cluster1"
"343" "YGL055W" "cluster10"
"344" "YGL062W" "cluster4"
"345" "YGL066W" "cluster2"
"346" "YGL076C" "cluster3"
"347" "YGL083W" "cluster2"
"348" "YGL084C" "cluster2"
"349" "YGL092W" "cluster5"
"350" "YGL093W" "cluster2"
"351" "YGL096W" "cluster4"
"352" "YGL097W" "cluster5"
"353" "YGL100W" "cluster1"
"354" "YGL103W" "cluster10"
"355" "YGL106W" "cluster8"
"356" "YGL111W" "cluster5"
"357" "YGL116W" "cluster1"
"358" "YGL123W" "cluster3"
"359" "YGL126W" "cluster9"
"360" "YGL135W" "cluster3"
"361" "YGL136C" "cluster2"
"362" "YGL137W" "cluster8"
"363" "YGL147C" "cluster3"
"364" "YGL158W" "cluster10"
"365" "YGL167C" "cluster1"
"366" "YGL171W" "cluster5"
"367" "YGL183C" "cluster4"
"368" "YGL184C" "cluster4"
"369" "YGL188C-A" "cluster10"
"370" "YGL189C" "cluster3"
"371" "YGL200C" "cluster8"
"372" "YGL202W" "cluster8"
"373" "YGL203C" "cluster1"
"374" "YGL230C" "cluster4"
"375" "YGL232W" "cluster8"
"376" "YGL256W" "cluster7"
"377" "YGR004W" "cluster1"
"378" "YGR017W" "cluster1"
"379" "YGR027C" "cluster3"
"380" "YGR032W" "cluster4"
"381" "YGR034W" "cluster3"
"382" "YGR043C" "cluster11"
"383" "YGR048W" "cluster2"
"384" "YGR059W" "cluster4"
"385" "YGR066C" "cluster4"
"386" "YGR078C" "cluster5"
"387" "YGR081C" "cluster5"
"388" "YGR085C" "cluster3"
"389" "YGR087C" "cluster11"
"390" "YGR088W" "cluster11"
"391" "YGR090W" "cluster5"
"392" "YGR092W" "cluster2"
"393" "YGR102C" "cluster6"
"394" "YGR109C" "cluster7"
"395" "YGR118W" "cluster3"
"396" "YGR124W" "cluster8"
"397" "YGR144W" "cluster4"
"398" "YGR148C" "cluster3"
"399" "YGR155W" "cluster5"
"400" "YGR158C" "cluster5"
"401" "YGR160W" "cluster12"
"402" "YGR161C" "cluster4"
"403" "YGR180C" "cluster9"
"404" "YGR186W" "cluster2"
"405" "YGR199W" "cluster1"
"406" "YGR200C" "cluster5"
"407" "YGR212W" "cluster2"
"408" "YGR214W" "cluster3"
"409" "YGR217W" "cluster1"
"410" "YGR225W" "cluster11"
"411" "YGR241C" "cluster2"
"412" "YGR244C" "cluster6"
"413" "YGR245C" "cluster5"
"414" "YGR248W" "cluster11"
"415" "YGR257C" "cluster1"
"416" "YGR258C" "cluster2"
