"GeneID" "Cluster"
"123" "YBR087W" "cluster3"
"124" "YBR088C" "cluster4"
"125" "YBR092C" "cluster5"
"126" "YBR093C" "cluster8"
"127" "YBR098W" "cluster1"
"128" "YBR099C" "cluster9"
"129" "YBR104W" "cluster3"
"130" "YBR111W-A" "cluster1"
"131" "YBR112C" "cluster3"
"132" "YBR117C" "cluster6"
"133" "YBR125C" "cluster3"
"134" "YBR126C" "cluster2"
"135" "YBR135W" "cluster3"
"136" "YBR142W" "cluster5"
"137" "YBR153W" "cluster3"
"138" "YBR154C" "cluster3"
"139" "YBR156C" "cluster3"
"140" "YBR158W" "cluster4"
"141" "YBR161W" "cluster1"
"142" "YBR162C" "cluster5"
"143" "YBR166C" "cluster3"
"144" "YBR170C" "cluster1"
"145" "YBR171W" "cluster3"
"146" "YBR172C" "cluster3"
"147" "YBR176W" "cluster3"
"148" "YBR177C" "cluster1"
"149" "YBR182C" "cluster8"
"150" "YBR200W" "cluster1"
"151" "YBR201C-A" "cluster2"
"152" "YBR201W" "cluster1"
"153" "YBR202W" "cluster3"
"154" "YBR203W" "cluster2"
"155" "YBR207W" "cluster1"
"156" "YBR208C" "cluster8"
"157" "YBR218C" "cluster4"
"158" "YBR220C" "cluster4"
"159" "YBR223C" "cluster1"
"160" "YBR225W" "cluster1"
"161" "YBR227C" "cluster3"
"162" "YBR228W" "cluster1"
"163" "YBR230C" "cluster2"
"164" "YBR233W" "cluster3"
"165" "YBR239C" "cluster3"
"166" "YBR240C" "cluster2"
"167" "YBR241C" "cluster2"
"168" "YBR242W" "cluster3"
"169" "YBR243C" "cluster4"
"170" "YBR245C" "cluster3"
"171" "YBR246W" "cluster3"
"172" "YBR247C" "cluster5"
"173" "YBR249C" "cluster5"
"174" "YBR252W" "cluster5"
"175" "YBR255W" "cluster1"
"176" "YBR256C" "cluster1"
"177" "YBR258C" "cluster1"
"178" "YBR259W" "cluster3"
"179" "YBR267W" "cluster5"
"180" "YBR275C" "cluster3"
"181" "YBR276C" "cluster3"
"182" "YBR278W" "cluster1"
"183" "YBR281C" "cluster3"
"184" "YBR284W" "cluster2"
"185" "YBR287W" "cluster8"
"186" "YBR289W" "cluster3"
"187" "YBR293W" "cluster1"
"188" "YBR294W" "cluster8"
"189" "YBR295W" "cluster8"
"190" "YBR296C" "cluster7"
"191" "YBR297W" "cluster2"
"192" "YBR298C" "cluster2"
"193" "YCL001W" "cluster3"
"194" "YCL004W" "cluster1"
"195" "YCL005W" "cluster3"
"196" "YCL010C" "cluster1"
"197" "YCL012C" "cluster2"
"198" "YCL014W" "cluster3"
"199" "YCL016C" "cluster3"
"200" "YCL017C" "cluster1"
"201" "YCL024W" "cluster3"
"202" "YCL025C" "cluster8"
"203" "YCL026C-B" "cluster6"
"204" "YCL027W" "cluster8"
"205" "YCL028W" "cluster1"
"206" "YCL030C" "cluster8"
"207" "YCL034W" "cluster1"
"208" "YCL038C" "cluster2"
"209" "YCL040W" "cluster6"
"210" "YCL043C" "cluster8"
"211" "YCL044C" "cluster1"
"212" "YCL047C" "cluster1"
"213" "YCL048W" "cluster6"
"214" "YCL054W" "cluster5"
"215" "YCL055W" "cluster1"
"216" "YCL056C" "cluster3"
"217" "YCL057W" "cluster1"
"218" "YCL061C" "cluster3"
"219" "YCL063W" "cluster3"
"220" "YCL064C" "cluster8"
"221" "YCL074W" "cluster7"
"222" "YCL075W" "cluster7"
"223" "YCL076W" "cluster7"
"224" "YCR005C" "cluster2"
"225" "YCR007C" "cluster1"
"226" "YCR009C" "cluster1"
"227" "YCR011C" "cluster1"
"228" "YCR020C-A" "cluster4"
"229" "YCR024C-A" "cluster4"
"230" "YCR026C" "cluster1"
"231" "YCR027C" "cluster3"
"232" "YCR033W" "cluster1"
"233" "YCR034W" "cluster5"
"234" "YCR042C" "cluster3"
"235" "YCR043C" "cluster3"
"236" "YCR045W-A" "cluster9"
"237" "YCR048W" "cluster8"
"238" "YCR057C" "cluster5"
"239" "YCR065W" "cluster4"
"240" "YCR072C" "cluster5"
"241" "YCR073C" "cluster3"
"242" "YCR073W-A" "cluster2"
"243" "YCR075C" "cluster1"
"244" "YCR075W-A" "cluster4"
"245" "YCR076C" "cluster1"
"246" "YCR082W" "cluster1"
"247" "YCR083W" "cluster2"
"248" "YCR084C" "cluster4"
"249" "YCR086W" "cluster1"
"250" "YCR087C-A" "cluster9"
"251" "YCR089W" "cluster8"
"252" "YCR090C" "cluster3"
"253" "YCR092C" "cluster3"
"254" "YCR093W" "cluster3"
"255" "YCR095W-A" "cluster8"
"256" "YCR099C" "cluster8"
"257" "YCR100C" "cluster8"
"258" "YCR101C" "cluster8"
"259" "YCR102C" "cluster8"
"260" "YDL003W" "cluster4"
"261" "YDL005C" "cluster3"
"262" "YDL008W" "cluster3"
"263" "YDL010W" "cluster8"
"264" "YDL018C" "cluster1"
"265" "YDL019C" "cluster1"
"266" "YDL021W" "cluster6"
"267" "YDL025C" "cluster1"
"268" "YDL028C" "cluster1"
"269" "YDL031W" "cluster3"
"270" "YDL033C" "cluster1"
"271" "YDL037C" "cluster7"
"272" "YDL039C" "cluster10"
"273" "YDL043C" "cluster3"
"274" "YDL045C" "cluster1"
"275" "YDL046W" "cluster2"
"276" "YDL048C" "cluster6"
"277" "YDL052C" "cluster4"
"278" "YDL054C" "cluster1"
"279" "YDL055C" "cluster5"
"280" "YDL056W" "cluster3"
"281" "YDL057W" "cluster1"
"282" "YDL060W" "cluster5"
"283" "YDL063C" "cluster5"
"284" "YDL064W" "cluster3"
"285" "YDL065C" "cluster1"
"286" "YDL067C" "cluster1"
"287" "YDL072C" "cluster1"
"288" "YDL073W" "cluster3"
"289" "YDL090C" "cluster1"
"290" "YDL091C" "cluster1"
"291" "YDL093W" "cluster3"
"292" "YDL095W" "cluster4"
"293" "YDL097C" "cluster1"
"294" "YDL100C" "cluster4"
"295" "YDL101C" "cluster1"
"296" "YDL102W" "cluster3"
"297" "YDL103C" "cluster1"
"298" "YDL112W" "cluster3"
"299" "YDL113C" "cluster1"
"300" "YDL117W" "cluster3"
"301" "YDL119C" "cluster1"
"302" "YDL122W" "cluster3"
"303" "YDL123W" "cluster2"
"304" "YDL124W" "cluster2"
"305" "YDL125C" "cluster1"
"306" "YDL127W" "cluster1"
"307" "YDL128W" "cluster1"
"308" "YDL132W" "cluster1"
"309" "YDL133W" "cluster1"
"310" "YDL134C" "cluster1"
"311" "YDL135C" "cluster1"
"312" "YDL137W" "cluster1"
"313" "YDL138W" "cluster1"
"314" "YDL141W" "cluster3"
"315" "YDL145C" "cluster3"
"316" "YDL153C" "cluster5"
"317" "YDL155W" "cluster3"
"318" "YDL156W" "cluster3"
"319" "YDL157C" "cluster5"
"320" "YDL164C" "cluster3"
"321" "YDL171C" "cluster4"
"322" "YDL174C" "cluster1"
"323" "YDL187C" "cluster7"
"324" "YDL193W" "cluster1"
"325" "YDL195W" "cluster1"
"326" "YDL197C" "cluster1"
"327" "YDL198C" "cluster4"
"328" "YDL200C" "cluster1"
"329" "YDL204W" "cluster6"
"330" "YDL208W" "cluster5"
"331" "YDL210W" "cluster2"
"332" "YDL211C" "cluster4"
"333" "YDL213C" "cluster5"
"334" "YDL214C" "cluster2"
"335" "YDL219W" "cluster3"
"336" "YDL220C" "cluster1"
"337" "YDL225W" "cluster3"
"338" "YDL226C" "cluster3"
"339" "YDL227C" "cluster4"
"340" "YDL229W" "cluster10"
"341" "YDL231C" "cluster3"
"342" "YDL233W" "cluster1"
"343" "YDL234C" "cluster1"
"344" "YDL238C" "cluster2"
"345" "YDL241W" "cluster8"
"346" "YDL243C" "cluster2"
"347" "YDR001C" "cluster2"
"348" "YDR002W" "cluster5"
"349" "YDR003W" "cluster2"
"350" "YDR003W-A" "cluster2"
"351" "YDR006C" "cluster1"
"352" "YDR007W" "cluster8"
"353" "YDR009W" "cluster2"
"354" "YDR013W" "cluster3"
"355" "YDR014W-A" "cluster6"
"356" "YDR016C" "cluster1"
"357" "YDR020C" "cluster5"
"358" "YDR021W" "cluster5"
"359" "YDR027C" "cluster1"
"360" "YDR028C" "cluster1"
"361" "YDR034C-D" "cluster7"
"362" "YDR035W" "cluster4"
"363" "YDR037W" "cluster5"
"364" "YDR041W" "cluster1"
"365" "YDR043C" "cluster1"
"366" "YDR046C" "cluster4"
"367" "YDR049W" "cluster3"
"368" "YDR055W" "cluster2"
"369" "YDR057W" "cluster1"
"370" "YDR059C" "cluster2"
"371" "YDR060W" "cluster5"
"372" "YDR063W" "cluster1"
"373" "YDR068W" "cluster1"
"374" "YDR069C" "cluster1"
"375" "YDR072C" "cluster4"
"376" "YDR074W" "cluster2"
"377" "YDR083W" "cluster5"
"378" "YDR084C" "cluster1"
"379" "YDR085C" "cluster2"
"380" "YDR086C" "cluster3"
"381" "YDR089W" "cluster4"
"382" "YDR091C" "cluster5"
"383" "YDR092W" "cluster1"
"384" "YDR093W" "cluster3"
"385" "YDR097C" "cluster3"
"386" "YDR098C" "cluster3"
"387" "YDR100W" "cluster2"
"388" "YDR101C" "cluster5"
"389" "YDR103W" "cluster3"
"390" "YDR105C" "cluster1"
"391" "YDR109C" "cluster1"
"392" "YDR113C" "cluster3"
"393" "YDR117C" "cluster3"
"394" "YDR119W-A" "cluster6"
"395" "YDR120C" "cluster5"
"396" "YDR122W" "cluster1"
"397" "YDR124W" "cluster1"
"398" "YDR125C" "cluster1"
"399" "YDR129C" "cluster1"
"400" "YDR130C" "cluster1"
"401" "YDR133C" "cluster7"
"402" "YDR135C" "cluster3"
"403" "YDR144C" "cluster5"
"404" "YDR145W" "cluster3"
"405" "YDR158W" "cluster4"
"406" "YDR169C" "cluster1"
"407" "YDR171W" "cluster6"
"408" "YDR173C" "cluster1"
"409" "YDR174W" "cluster3"
"410" "YDR176W" "cluster3"
"411" "YDR183W" "cluster3"
"412" "YDR184C" "cluster5"
"413" "YDR186C" "cluster1"
"414" "YDR189W" "cluster3"
"415" "YDR190C" "cluster3"
"416" "YDR191W" "cluster1"
"417" "YDR192C" "cluster3"
"418" "YDR194C" "cluster3"
"419" "YDR196C" "cluster1"
"420" "YDR197W" "cluster1"
"421" "YDR198C" "cluster3"
"422" "YDR200C" "cluster1"
"423" "YDR201W" "cluster1"
"424" "YDR207C" "cluster1"
"425" "YDR208W" "cluster1"
"426" "YDR210C-D" "cluster7"
"427" "YDR210W" "cluster9"
"428" "YDR214W" "cluster2"
"429" "YDR216W" "cluster2"
"430" "YDR218C" "cluster6"
"431" "YDR224C" "cluster4"
"432" "YDR225W" "cluster4"
"433" "YDR231C" "cluster2"
"434" "YDR234W" "cluster4"
"435" "YDR237W" "cluster1"
"436" "YDR238C" "cluster3"
"437" "YDR240C" "cluster3"
"438" "YDR242W" "cluster1"
"439" "YDR246W" "cluster1"
"440" "YDR249C" "cluster4"
"441" "YDR251W" "cluster1"
"442" "YDR254W" "cluster1"
"443" "YDR257C" "cluster3"
"444" "YDR258C" "cluster6"
"445" "YDR259C" "cluster8"
"446" "YDR263C" "cluster1"
"447" "YDR264C" "cluster3"
"448" "YDR270W" "cluster8"
"449" "YDR273W" "cluster8"
"450" "YDR275W" "cluster8"
"451" "YDR277C" "cluster2"
"452" "YDR280W" "cluster3"
"453" "YDR283C" "cluster1"
"454" "YDR293C" "cluster1"
"455" "YDR295C" "cluster3"
"456" "YDR297W" "cluster4"
"457" "YDR300C" "cluster3"
"458" "YDR307W" "cluster1"
"459" "YDR308C" "cluster3"
"460" "YDR309C" "cluster3"
"461" "YDR310C" "cluster3"
"462" "YDR319C" "cluster1"
"463" "YDR320C" "cluster1"
"464" "YDR321W" "cluster5"
"465" "YDR322W" "cluster1"
"466" "YDR323C" "cluster1"
"467" "YDR324C" "cluster5"
"468" "YDR329C" "cluster1"
"469" "YDR330W" "cluster1"
"470" "YDR332W" "cluster1"
"471" "YDR338C" "cluster1"
"472" "YDR339C" "cluster3"
"473" "YDR341C" "cluster5"
"474" "YDR342C" "cluster6"
"475" "YDR343C" "cluster6"
"476" "YDR345C" "cluster8"
"477" "YDR346C" "cluster3"
"478" "YDR348C" "cluster3"
"479" "YDR350C" "cluster1"
"480" "YDR351W" "cluster3"
"481" "YDR356W" "cluster3"
"482" "YDR361C" "cluster3"
"483" "YDR362C" "cluster1"
"484" "YDR363W" "cluster1"
"485" "YDR365C" "cluster5"
"486" "YDR371W" "cluster1"
"487" "YDR372C" "cluster3"
"488" "YDR373W" "cluster1"
"489" "YDR374W-A" "cluster8"
"490" "YDR379W" "cluster1"
"491" "YDR381C-A" "cluster1"
"492" "YDR381W" "cluster3"
"493" "YDR383C" "cluster1"
"494" "YDR384C" "cluster8"
"495" "YDR389W" "cluster3"
"496" "YDR391C" "cluster1"
"497" "YDR394W" "cluster1"
"498" "YDR399W" "cluster5"
"499" "YDR400W" "cluster4"
"500" "YDR406W" "cluster2"
"501" "YDR407C" "cluster3"
"502" "YDR410C" "cluster3"
"503" "YDR411C" "cluster1"
"504" "YDR412W" "cluster10"
"505" "YDR414C" "cluster3"
"506" "YDR420W" "cluster3"
"507" "YDR422C" "cluster1"
"508" "YDR429C" "cluster3"
"509" "YDR432W" "cluster8"
"510" "YDR435C" "cluster1"
"511" "YDR440W" "cluster3"
"512" "YDR451C" "cluster3"
"513" "YDR457W" "cluster1"
"514" "YDR461C-A" "cluster2"
"515" "YDR461W" "cluster8"
"516" "YDR468C" "cluster1"
"517" "YDR475C" "cluster1"
"518" "YDR480W" "cluster1"
"519" "YDR481C" "cluster1"
"520" "YDR483W" "cluster3"
"521" "YDR486C" "cluster1"
"522" "YDR487C" "cluster3"
"523" "YDR488C" "cluster4"
"524" "YDR492W" "cluster8"
"525" "YDR496C" "cluster5"
"526" "YDR498C" "cluster1"
"527" "YDR499W" "cluster3"
"528" "YDR501W" "cluster1"
"529" "YDR502C" "cluster8"
"530" "YDR503C" "cluster1"
"531" "YDR507C" "cluster3"
"532" "YDR508C" "cluster4"
"533" "YDR510W" "cluster4"
"534" "YDR516C" "cluster2"
"535" "YDR517W" "cluster1"
"536" "YDR518W" "cluster4"
"537" "YDR519W" "cluster4"
"538" "YDR520C" "cluster3"
"539" "YDR528W" "cluster3"
"540" "YDR530C" "cluster1"
"541" "YDR533C" "cluster2"
"542" "YDR540C" "cluster8"
"543" "YDR541C" "cluster4"
"544" "YEL005C" "cluster1"
"545" "YEL006W" "cluster1"
"546" "YEL009C" "cluster3"
"547" "YEL017W" "cluster4"
"548" "YEL022W" "cluster3"
"549" "YEL024W" "cluster2"
"550" "YEL026W" "cluster5"
"551" "YEL029C" "cluster3"
"552" "YEL030W" "cluster1"
"553" "YEL031W" "cluster3"
"554" "YEL032W" "cluster3"
"555" "YEL039C" "cluster6"
"556" "YEL041W" "cluster1"
"557" "YEL042W" "cluster5"
"558" "YEL044W" "cluster1"
"559" "YEL047C" "cluster8"
"560" "YEL049W" "cluster8"
"561" "YEL058W" "cluster4"
"562" "YEL060C" "cluster2"
"563" "YEL061C" "cluster3"
"564" "YEL063C" "cluster1"
"565" "YEL064C" "cluster1"
"566" "YEL065W" "cluster8"
"567" "YEL066W" "cluster8"
"568" "YEL071W" "cluster4"
"569" "YEL072W" "cluster8"
"570" "YEL073C" "cluster6"
"571" "YER001W" "cluster4"
"572" "YER002W" "cluster5"
"573" "YER003C" "cluster4"
"574" "YER004W" "cluster2"
"575" "YER006W" "cluster5"
"576" "YER009W" "cluster5"
"577" "YER011W" "cluster7"
"578" "YER014W" "cluster8"
"579" "YER015W" "cluster2"
"580" "YER017C" "cluster1"
"581" "YER018C" "cluster8"
"582" "YER019W" "cluster4"
"583" "YER027C" "cluster1"
"584" "YER028C" "cluster4"
"585" "YER032W" "cluster3"
"586" "YER033C" "cluster1"
"587" "YER034W" "cluster4"
"588" "YER035W" "cluster2"
"589" "YER042W" "cluster8"
"590" "YER043C" "cluster5"
"591" "YER044C" "cluster8"
"592" "YER045C" "cluster1"
"593" "YER048W-A" "cluster1"
"594" "YER053C-A" "cluster6"
"595" "YER055C" "cluster5"
"596" "YER056C" "cluster4"
"597" "YER057C" "cluster4"
"598" "YER059W" "cluster1"
"599" "YER060W-A" "cluster4"
"600" "YER061C" "cluster4"
"601" "YER069W" "cluster8"
"602" "YER070W" "cluster5"
"603" "YER071C" "cluster1"
"604" "YER072W" "cluster4"
"605" "YER077C" "cluster3"
"606" "YER078C" "cluster1"
"607" "YER079W" "cluster1"
"608" "YER081W" "cluster8"
"609" "YER082C" "cluster3"
"610" "YER087C-B" "cluster4"
"611" "YER087W" "cluster1"
"612" "YER091C" "cluster8"
"613" "YER093C-A" "cluster1"
"614" "YER095W" "cluster1"
"615" "YER099C" "cluster3"
"616" "YER101C" "cluster1"
"617" "YER104W" "cluster1"
"618" "YER111C" "cluster3"
"619" "YER113C" "cluster3"
"620" "YER118C" "cluster3"
"621" "YER119C" "cluster2"
"622" "YER122C" "cluster3"
"623" "YER124C" "cluster4"
"624" "YER126C" "cluster5"
"625" "YER128W" "cluster1"
"626" "YER130C" "cluster4"
"627" "YER132C" "cluster3"
"628" "YER134C" "cluster8"
"629" "YER143W" "cluster1"
"630" "YER145C" "cluster4"
"631" "YER146W" "cluster7"
"632" "YER148W" "cluster3"
"633" "YER149C" "cluster4"
"634" "YER150W" "cluster6"
"635" "YER155C" "cluster3"
"636" "YER158C" "cluster2"
"637" "YER159C" "cluster4"
"638" "YER160C" "cluster7"
"639" "YER165W" "cluster5"
"640" "YER167W" "cluster1"
"641" "YER169W" "cluster1"
"642" "YER170W" "cluster1"
"643" "YER175C" "cluster8"
"644" "YER178W" "cluster1"
"645" "YER179W" "cluster2"
"646" "YER182W" "cluster2"
"647" "YER184C" "cluster1"
"648" "YER185W" "cluster8"
"649" "YER188W" "cluster7"
"650" "YFL001W" "cluster3"
"651" "YFL002C" "cluster3"
"652" "YFL003C" "cluster8"
"653" "YFL007W" "cluster1"
"654" "YFL008W" "cluster3"
"655" "YFL014W" "cluster6"
"656" "YFL016C" "cluster2"
"657" "YFL017C" "cluster1"
"658" "YFL021W" "cluster8"
"659" "YFL026W" "cluster4"
"660" "YFL027C" "cluster3"
"661" "YFL028C" "cluster3"
"662" "YFL031W" "cluster8"
"663" "YFL037W" "cluster4"
"664" "YFL038C" "cluster1"
"665" "YFL039C" "cluster4"
"666" "YFL041W" "cluster1"
"667" "YFL044C" "cluster8"
"668" "YFL045C" "cluster5"
"669" "YFL047W" "cluster3"
"670" "YFL049W" "cluster1"
"671" "YFL050C" "cluster1"
"672" "YFL051C" "cluster6"
"673" "YFL053W" "cluster6"
"674" "YFL056C" "cluster8"
"675" "YFL058W" "cluster6"
"676" "YFR001W" "cluster5"
"677" "YFR006W" "cluster1"
"678" "YFR009W" "cluster3"
"679" "YFR010W" "cluster1"
"680" "YFR015C" "cluster6"
"681" "YFR016C" "cluster1"
"682" "YFR017C" "cluster6"
"683" "YFR018C" "cluster8"
"684" "YFR019W" "cluster1"
"685" "YFR020W" "cluster8"
"686" "YFR021W" "cluster1"
"687" "YFR022W" "cluster1"
"688" "YFR026C" "cluster2"
"689" "YFR027W" "cluster1"
"690" "YFR028C" "cluster3"
"691" "YFR029W" "cluster1"
"692" "YFR030W" "cluster1"
"693" "YFR031C" "cluster3"
"694" "YFR034C" "cluster4"
"695" "YFR034W-A" "cluster7"
"696" "YFR036W" "cluster4"
"697" "YFR038W" "cluster3"
"698" "YFR041C" "cluster3"
"699" "YFR042W" "cluster1"
"700" "YFR046C" "cluster1"
"701" "YFR047C" "cluster1"
"702" "YFR051C" "cluster3"
"703" "YFR055W" "cluster8"
"704" "YGL001C" "cluster4"
"705" "YGL006W" "cluster1"
"706" "YGL012W" "cluster4"
"707" "YGL013C" "cluster1"
"708" "YGL014W" "cluster3"
"709" "YGL020C" "cluster3"
"710" "YGL021W" "cluster3"
"711" "YGL022W" "cluster3"
"712" "YGL023C" "cluster1"
"713" "YGL025C" "cluster1"
"714" "YGL026C" "cluster4"
"715" "YGL027C" "cluster3"
"716" "YGL028C" "cluster4"
"717" "YGL029W" "cluster5"
"718" "YGL032C" "cluster8"
"719" "YGL035C" "cluster1"
"720" "YGL036W" "cluster1"
"721" "YGL037C" "cluster2"
"722" "YGL038C" "cluster1"
"723" "YGL039W" "cluster4"
"724" "YGL040C" "cluster1"
"725" "YGL043W" "cluster3"
"726" "YGL045W" "cluster2"
"727" "YGL049C" "cluster3"
"728" "YGL050W" "cluster3"
"729" "YGL051W" "cluster8"
"730" "YGL052W" "cluster8"
"731" "YGL053W" "cluster2"
"732" "YGL055W" "cluster8"
"733" "YGL058W" "cluster3"
"734" "YGL061C" "cluster3"
"735" "YGL062W" "cluster2"
"736" "YGL065C" "cluster3"
"737" "YGL071W" "cluster3"
"738" "YGL073W" "cluster1"
"739" "YGL075C" "cluster1"
"740" "YGL077C" "cluster4"
"741" "YGL078C" "cluster5"
"742" "YGL082W" "cluster1"
"743" "YGL084C" "cluster1"
"744" "YGL089C" "cluster8"
"745" "YGL092W" "cluster3"
"746" "YGL093W" "cluster1"
"747" "YGL094C" "cluster3"
"748" "YGL099W" "cluster5"
"749" "YGL100W" "cluster3"
"750" "YGL106W" "cluster1"
"751" "YGL114W" "cluster3"
"752" "YGL116W" "cluster3"
"753" "YGL119W" "cluster3"
"754" "YGL121C" "cluster6"
"755" "YGL122C" "cluster1"
"756" "YGL126W" "cluster8"
"757" "YGL127C" "cluster1"
"758" "YGL128C" "cluster1"
"759" "YGL137W" "cluster3"
"760" "YGL139W" "cluster3"
"761" "YGL146C" "cluster2"
"762" "YGL156W" "cluster2"
"763" "YGL160W" "cluster1"
"764" "YGL162W" "cluster8"
"765" "YGL163C" "cluster1"
"766" "YGL172W" "cluster3"
"767" "YGL173C" "cluster1"
"768" "YGL174W" "cluster3"
"769" "YGL175C" "cluster1"
"770" "YGL176C" "cluster3"
"771" "YGL178W" "cluster1"
"772" "YGL181W" "cluster1"
"773" "YGL191W" "cluster2"
"774" "YGL192W" "cluster1"
"775" "YGL194C" "cluster1"
"776" "YGL194C-A" "cluster1"
"777" "YGL196W" "cluster1"
"778" "YGL200C" "cluster4"
"779" "YGL201C" "cluster3"
"780" "YGL202W" "cluster4"
"781" "YGL207W" "cluster3"
"782" "YGL208W" "cluster2"
"783" "YGL210W" "cluster3"
"784" "YGL221C" "cluster1"
"785" "YGL223C" "cluster1"
"786" "YGL225W" "cluster5"
"787" "YGL229C" "cluster1"
"788" "YGL230C" "cluster8"
"789" "YGL231C" "cluster3"
"790" "YGL237C" "cluster1"
"791" "YGL241W" "cluster3"
"792" "YGL246C" "cluster3"
"793" "YGL248W" "cluster1"
"794" "YGL251C" "cluster1"
"795" "YGL253W" "cluster5"
"796" "YGL255W" "cluster8"
"797" "YGR001C" "cluster3"
"798" "YGR002C" "cluster1"
"799" "YGR006W" "cluster1"
"800" "YGR007W" "cluster3"
"801" "YGR010W" "cluster1"
"802" "YGR012W" "cluster3"
"803" "YGR013W" "cluster1"
"804" "YGR014W" "cluster4"
"805" "YGR017W" "cluster3"
"806" "YGR019W" "cluster2"
"807" "YGR023W" "cluster6"
"808" "YGR026W" "cluster1"
"809" "YGR028W" "cluster1"
"810" "YGR032W" "cluster2"
"811" "YGR038W" "cluster3"
"812" "YGR039W" "cluster8"
"813" "YGR040W" "cluster3"
"814" "YGR041W" "cluster3"
"815" "YGR043C" "cluster6"
"816" "YGR044C" "cluster2"
"817" "YGR046W" "cluster1"
"818" "YGR047C" "cluster3"
"819" "YGR049W" "cluster8"
"820" "YGR052W" "cluster6"
"821" "YGR061C" "cluster5"
"822" "YGR062C" "cluster1"
"823" "YGR081C" "cluster5"
