"GeneID" "Cluster"
"187" "YBR142W" "cluster2"
"188" "YBR143C" "cluster2"
"189" "YBR145W" "cluster3"
"190" "YBR148W" "cluster6"
"191" "YBR149W" "cluster6"
"192" "YBR151W" "cluster4"
"193" "YBR153W" "cluster4"
"194" "YBR154C" "cluster2"
"195" "YBR155W" "cluster2"
"196" "YBR156C" "cluster4"
"197" "YBR157C" "cluster3"
"198" "YBR158W" "cluster7"
"199" "YBR159W" "cluster4"
"200" "YBR161W" "cluster4"
"201" "YBR162C" "cluster2"
"202" "YBR162W-A" "cluster4"
"203" "YBR163W" "cluster4"
"204" "YBR166C" "cluster4"
"205" "YBR167C" "cluster4"
"206" "YBR170C" "cluster4"
"207" "YBR171W" "cluster4"
"208" "YBR172C" "cluster4"
"209" "YBR173C" "cluster4"
"210" "YBR177C" "cluster6"
"211" "YBR181C" "cluster2"
"212" "YBR182C" "cluster3"
"213" "YBR183W" "cluster3"
"214" "YBR186W" "cluster7"
"215" "YBR187W" "cluster2"
"216" "YBR189W" "cluster2"
"217" "YBR191W" "cluster2"
"218" "YBR194W" "cluster4"
"219" "YBR196C" "cluster8"
"220" "YBR199W" "cluster4"
"221" "YBR201W" "cluster4"
"222" "YBR202W" "cluster4"
"223" "YBR205W" "cluster2"
"224" "YBR208C" "cluster8"
"225" "YBR212W" "cluster6"
"226" "YBR214W" "cluster3"
"227" "YBR217W" "cluster4"
"228" "YBR218C" "cluster2"
"229" "YBR223C" "cluster6"
"230" "YBR225W" "cluster6"
"231" "YBR227C" "cluster4"
"232" "YBR228W" "cluster4"
"233" "YBR230C" "cluster3"
"234" "YBR230W-A" "cluster3"
"235" "YBR231C" "cluster4"
"236" "YBR233W" "cluster4"
"237" "YBR238C" "cluster8"
"238" "YBR239C" "cluster4"
"239" "YBR240C" "cluster3"
"240" "YBR241C" "cluster3"
"241" "YBR242W" "cluster4"
"242" "YBR243C" "cluster4"
"243" "YBR247C" "cluster2"
"244" "YBR248C" "cluster2"
"245" "YBR249C" "cluster2"
"246" "YBR251W" "cluster4"
"247" "YBR255C-A" "cluster6"
"248" "YBR255W" "cluster4"
"249" "YBR258C" "cluster4"
"250" "YBR259W" "cluster4"
"251" "YBR260C" "cluster4"
"252" "YBR263W" "cluster2"
"253" "YBR265W" "cluster4"
"254" "YBR267W" "cluster2"
"255" "YBR269C" "cluster3"
"256" "YBR270C" "cluster4"
"257" "YBR271W" "cluster2"
"258" "YBR273C" "cluster4"
"259" "YBR275C" "cluster4"
"260" "YBR276C" "cluster4"
"261" "YBR278W" "cluster6"
"262" "YBR280C" "cluster6"
"263" "YBR281C" "cluster4"
"264" "YBR283C" "cluster4"
"265" "YBR287W" "cluster6"
"266" "YBR289W" "cluster4"
"267" "YBR291C" "cluster7"
"268" "YBR293W" "cluster6"
"269" "YBR295W" "cluster7"
"270" "YBR296C" "cluster9"
"271" "YBR297W" "cluster3"
"272" "YBR298C" "cluster3"
"273" "YBR299W" "cluster3"
"274" "YBR300C" "cluster5"
"275" "YBR301W" "cluster5"
"276" "YCL002C" "cluster4"
"277" "YCL008C" "cluster7"
"278" "YCL011C" "cluster4"
"279" "YCL014W" "cluster4"
"280" "YCL016C" "cluster4"
"281" "YCL018W" "cluster9"
"282" "YCL024W" "cluster4"
"283" "YCL025C" "cluster3"
"284" "YCL026C-A" "cluster3"
"285" "YCL026C-B" "cluster3"
"286" "YCL027W" "cluster7"
"287" "YCL030C" "cluster8"
"288" "YCL032W" "cluster4"
"289" "YCL033C" "cluster6"
"290" "YCL034W" "cluster6"
"291" "YCL035C" "cluster6"
"292" "YCL037C" "cluster8"
"293" "YCL039W" "cluster6"
"294" "YCL040W" "cluster3"
"295" "YCL043C" "cluster7"
"296" "YCL044C" "cluster6"
"297" "YCL045C" "cluster4"
"298" "YCL047C" "cluster4"
"299" "YCL048W" "cluster9"
"300" "YCL048W-A" "cluster10"
"301" "YCL049C" "cluster6"
"302" "YCL054W" "cluster2"
"303" "YCL055W" "cluster4"
"304" "YCL056C" "cluster4"
"305" "YCL057C-A" "cluster6"
"306" "YCL057W" "cluster4"
"307" "YCL058W-A" "cluster1"
"308" "YCL059C" "cluster2"
"309" "YCL063W" "cluster4"
"310" "YCL064C" "cluster3"
"311" "YCL074W" "cluster5"
"312" "YCL075W" "cluster5"
"313" "YCL076W" "cluster5"
"314" "YCR002C" "cluster4"
"315" "YCR004C" "cluster6"
"316" "YCR007C" "cluster6"
"317" "YCR008W" "cluster4"
"318" "YCR009C" "cluster4"
"319" "YCR010C" "cluster3"
"320" "YCR011C" "cluster4"
"321" "YCR012W" "cluster8"
"322" "YCR016W" "cluster2"
"323" "YCR019W" "cluster4"
"324" "YCR020C" "cluster6"
"325" "YCR020C-A" "cluster7"
"326" "YCR022C" "cluster3"
"327" "YCR023C" "cluster4"
"328" "YCR024C-A" "cluster2"
"329" "YCR027C" "cluster4"
"330" "YCR028C" "cluster4"
"331" "YCR028C-A" "cluster4"
"332" "YCR030C" "cluster6"
"333" "YCR031C" "cluster2"
"334" "YCR034W" "cluster2"
"335" "YCR035C" "cluster4"
"336" "YCR037C" "cluster4"
"337" "YCR042C" "cluster4"
"338" "YCR043C" "cluster4"
"339" "YCR045C" "cluster7"
"340" "YCR046C" "cluster4"
"341" "YCR047W-A" "cluster1"
"342" "YCR048W" "cluster8"
"343" "YCR053W" "cluster2"
"344" "YCR054C" "cluster4"
"345" "YCR057C" "cluster2"
"346" "YCR061W" "cluster3"
"347" "YCR063W" "cluster8"
"348" "YCR067C" "cluster4"
"349" "YCR068W" "cluster3"
"350" "YCR072C" "cluster2"
"351" "YCR073W-A" "cluster6"
"352" "YCR075C" "cluster6"
"353" "YCR075W-A" "cluster7"
"354" "YCR076C" "cluster6"
"355" "YCR079W" "cluster6"
"356" "YCR082W" "cluster6"
"357" "YCR084C" "cluster2"
"358" "YCR086W" "cluster7"
"359" "YCR087C-A" "cluster1"
"360" "YCR089W" "cluster7"
"361" "YCR091W" "cluster3"
"362" "YCR092C" "cluster4"
"363" "YCR093W" "cluster4"
"364" "YCR099C" "cluster3"
"365" "YCR100C" "cluster3"
"366" "YCR101C" "cluster3"
"367" "YCR102C" "cluster3"
"368" "YCR106W" "cluster7"
"369" "YDL003W" "cluster2"
"370" "YDL005C" "cluster4"
"371" "YDL006W" "cluster4"
"372" "YDL007W" "cluster4"
"373" "YDL014W" "cluster2"
"374" "YDL015C" "cluster2"
"375" "YDL016C" "cluster7"
"376" "YDL017W" "cluster4"
"377" "YDL018C" "cluster4"
"378" "YDL019C" "cluster6"
"379" "YDL020C" "cluster6"
"380" "YDL021W" "cluster3"
"381" "YDL022W" "cluster3"
"382" "YDL024C" "cluster3"
"383" "YDL025C" "cluster6"
"384" "YDL027C" "cluster6"
"385" "YDL028C" "cluster4"
"386" "YDL029W" "cluster4"
"387" "YDL031W" "cluster2"
"388" "YDL033C" "cluster4"
"389" "YDL036C" "cluster4"
"390" "YDL040C" "cluster4"
"391" "YDL043C" "cluster7"
"392" "YDL045C" "cluster4"
"393" "YDL046W" "cluster6"
"394" "YDL049C" "cluster7"
"395" "YDL051W" "cluster2"
"396" "YDL052C" "cluster4"
"397" "YDL054C" "cluster6"
"398" "YDL055C" "cluster2"
"399" "YDL056W" "cluster4"
"400" "YDL059C" "cluster4"
"401" "YDL060W" "cluster2"
"402" "YDL061C" "cluster2"
"403" "YDL063C" "cluster2"
"404" "YDL066W" "cluster4"
"405" "YDL074C" "cluster4"
"406" "YDL075W" "cluster2"
"407" "YDL079C" "cluster6"
"408" "YDL081C" "cluster2"
"409" "YDL082W" "cluster2"
"410" "YDL083C" "cluster2"
"411" "YDL084W" "cluster2"
"412" "YDL086W" "cluster6"
"413" "YDL087C" "cluster4"
"414" "YDL089W" "cluster4"
"415" "YDL090C" "cluster4"
"416" "YDL091C" "cluster6"
"417" "YDL092W" "cluster4"
"418" "YDL093W" "cluster7"
"419" "YDL095W" "cluster2"
"420" "YDL097C" "cluster4"
"421" "YDL099W" "cluster4"
"422" "YDL100C" "cluster4"
"423" "YDL101C" "cluster4"
"424" "YDL102W" "cluster4"
"425" "YDL103C" "cluster4"
"426" "YDL104C" "cluster4"
"427" "YDL105W" "cluster4"
"428" "YDL106C" "cluster4"
"429" "YDL107W" "cluster4"
"430" "YDL109C" "cluster6"
"431" "YDL110C" "cluster6"
"432" "YDL112W" "cluster2"
"433" "YDL116W" "cluster4"
"434" "YDL117W" "cluster4"
"435" "YDL119C" "cluster4"
"436" "YDL120W" "cluster4"
"437" "YDL122W" "cluster4"
"438" "YDL123W" "cluster6"
"439" "YDL124W" "cluster3"
"440" "YDL126C" "cluster4"
"441" "YDL127W" "cluster4"
"442" "YDL128W" "cluster4"
"443" "YDL130W" "cluster2"
"444" "YDL130W-A" "cluster3"
"445" "YDL131W" "cluster2"
"446" "YDL132W" "cluster4"
"447" "YDL133W" "cluster4"
"448" "YDL135C" "cluster4"
"449" "YDL136W" "cluster2"
"450" "YDL137W" "cluster4"
"451" "YDL138W" "cluster4"
"452" "YDL140C" "cluster7"
"453" "YDL142C" "cluster4"
"454" "YDL143W" "cluster4"
"455" "YDL144C" "cluster4"
"456" "YDL147W" "cluster4"
"457" "YDL148C" "cluster2"
"458" "YDL150W" "cluster2"
"459" "YDL151C" "cluster5"
"460" "YDL153C" "cluster2"
"461" "YDL160C-A" "cluster7"
"462" "YDL164C" "cluster4"
"463" "YDL165W" "cluster4"
"464" "YDL167C" "cluster2"
"465" "YDL168W" "cluster4"
"466" "YDL169C" "cluster3"
"467" "YDL170W" "cluster6"
"468" "YDL171C" "cluster7"
"469" "YDL173W" "cluster7"
"470" "YDL174C" "cluster6"
"471" "YDL175C" "cluster4"
"472" "YDL179W" "cluster7"
"473" "YDL181W" "cluster3"
"474" "YDL182W" "cluster7"
"475" "YDL183C" "cluster6"
"476" "YDL184C" "cluster2"
"477" "YDL185W" "cluster2"
"478" "YDL186W" "cluster3"
"479" "YDL190C" "cluster4"
"480" "YDL191W" "cluster2"
"481" "YDL192W" "cluster2"
"482" "YDL193W" "cluster4"
"483" "YDL195W" "cluster4"
"484" "YDL197C" "cluster6"
"485" "YDL198C" "cluster2"
"486" "YDL199C" "cluster6"
"487" "YDL201W" "cluster2"
"488" "YDL204W" "cluster3"
"489" "YDL205C" "cluster7"
"490" "YDL208W" "cluster2"
"491" "YDL209C" "cluster4"
"492" "YDL211C" "cluster7"
"493" "YDL212W" "cluster4"
"494" "YDL213C" "cluster2"
"495" "YDL214C" "cluster3"
"496" "YDL215C" "cluster6"
"497" "YDL217C" "cluster4"
"498" "YDL218W" "cluster3"
"499" "YDL220C" "cluster4"
"500" "YDL222C" "cluster3"
"501" "YDL223C" "cluster3"
"502" "YDL224C" "cluster4"
"503" "YDL225W" "cluster4"
"504" "YDL227C" "cluster8"
"505" "YDL229W" "cluster2"
"506" "YDL230W" "cluster6"
"507" "YDL232W" "cluster7"
"508" "YDL233W" "cluster6"
"509" "YDL234C" "cluster6"
"510" "YDL236W" "cluster4"
"511" "YDL237W" "cluster4"
"512" "YDL241W" "cluster8"
"513" "YDL244W" "cluster9"
"514" "YDL248W" "cluster3"
"515" "YDR001C" "cluster6"
"516" "YDR002W" "cluster4"
"517" "YDR004W" "cluster4"
"518" "YDR005C" "cluster4"
"519" "YDR006C" "cluster4"
"520" "YDR007W" "cluster6"
"521" "YDR008C" "cluster9"
"522" "YDR010C" "cluster3"
"523" "YDR012W" "cluster2"
"524" "YDR014W-A" "cluster9"
"525" "YDR017C" "cluster4"
"526" "YDR018C" "cluster3"
"527" "YDR019C" "cluster3"
"528" "YDR020C" "cluster2"
"529" "YDR021W" "cluster2"
"530" "YDR022C" "cluster6"
"531" "YDR023W" "cluster2"
"532" "YDR025W" "cluster2"
"533" "YDR027C" "cluster4"
"534" "YDR028C" "cluster4"
"535" "YDR034C" "cluster4"
"536" "YDR034C-D" "cluster9"
"537" "YDR034W-B" "cluster3"
"538" "YDR035W" "cluster2"
"539" "YDR036C" "cluster4"
"540" "YDR037W" "cluster2"
"541" "YDR040C" "cluster3"
"542" "YDR041W" "cluster4"
"543" "YDR042C" "cluster3"
"544" "YDR045C" "cluster2"
"545" "YDR046C" "cluster2"
"546" "YDR051C" "cluster4"
"547" "YDR055W" "cluster3"
"548" "YDR058C" "cluster6"
"549" "YDR060W" "cluster2"
"550" "YDR061W" "cluster4"
"551" "YDR062W" "cluster4"
"552" "YDR063W" "cluster4"
"553" "YDR064W" "cluster2"
"554" "YDR065W" "cluster4"
"555" "YDR068W" "cluster4"
"556" "YDR069C" "cluster6"
"557" "YDR070C" "cluster3"
"558" "YDR071C" "cluster4"
"559" "YDR072C" "cluster7"
"560" "YDR074W" "cluster3"
"561" "YDR077W" "cluster3"
"562" "YDR083W" "cluster2"
"563" "YDR084C" "cluster4"
"564" "YDR085C" "cluster6"
"565" "YDR087C" "cluster2"
"566" "YDR089W" "cluster7"
"567" "YDR090C" "cluster4"
"568" "YDR091C" "cluster2"
"569" "YDR093W" "cluster4"
"570" "YDR098C" "cluster4"
"571" "YDR100W" "cluster6"
"572" "YDR101C" "cluster2"
"573" "YDR103W" "cluster4"
"574" "YDR104C" "cluster4"
"575" "YDR105C" "cluster4"
"576" "YDR106W" "cluster3"
"577" "YDR108W" "cluster4"
"578" "YDR109C" "cluster4"
"579" "YDR111C" "cluster7"
"580" "YDR113C" "cluster4"
"581" "YDR115W" "cluster4"
"582" "YDR119W" "cluster4"
"583" "YDR119W-A" "cluster3"
"584" "YDR120C" "cluster2"
"585" "YDR121W" "cluster4"
"586" "YDR122W" "cluster6"
"587" "YDR123C" "cluster8"
"588" "YDR124W" "cluster6"
"589" "YDR126W" "cluster6"
"590" "YDR127W" "cluster2"
"591" "YDR129C" "cluster4"
"592" "YDR130C" "cluster4"
"593" "YDR133C" "cluster9"
"594" "YDR146C" "cluster7"
"595" "YDR150W" "cluster4"
"596" "YDR153C" "cluster4"
"597" "YDR155C" "cluster3"
"598" "YDR158W" "cluster2"
"599" "YDR161W" "cluster2"
"600" "YDR162C" "cluster4"
"601" "YDR163W" "cluster4"
"602" "YDR164C" "cluster4"
"603" "YDR165W" "cluster2"
"604" "YDR169C" "cluster4"
"605" "YDR170C" "cluster4"
"606" "YDR171W" "cluster3"
"607" "YDR172W" "cluster4"
"608" "YDR173C" "cluster6"
"609" "YDR174W" "cluster4"
"610" "YDR175C" "cluster4"
"611" "YDR176W" "cluster4"
"612" "YDR177W" "cluster4"
"613" "YDR180W" "cluster4"
"614" "YDR184C" "cluster2"
"615" "YDR185C" "cluster7"
"616" "YDR186C" "cluster4"
"617" "YDR188W" "cluster4"
"618" "YDR190C" "cluster4"
"619" "YDR191W" "cluster4"
"620" "YDR192C" "cluster4"
"621" "YDR194C" "cluster4"
"622" "YDR198C" "cluster4"
"623" "YDR200C" "cluster4"
"624" "YDR204W" "cluster6"
"625" "YDR207C" "cluster4"
"626" "YDR208W" "cluster4"
"627" "YDR210C-D" "cluster9"
"628" "YDR210W-B" "cluster9"
"629" "YDR211W" "cluster4"
"630" "YDR214W" "cluster6"
"631" "YDR218C" "cluster9"
"632" "YDR221W" "cluster4"
"633" "YDR223W" "cluster6"
"634" "YDR224C" "cluster2"
"635" "YDR225W" "cluster2"
"636" "YDR226W" "cluster2"
"637" "YDR228C" "cluster4"
"638" "YDR231C" "cluster3"
"639" "YDR232W" "cluster7"
